,var_name,importance
22,avg_Period,0.007943000159333687
111,range_families,0.007389118728305931
77,sum_number_of_valence_electrons,0.006754856143985047
45,sum_Atomic_Number,0.006021513211625809
105,range_Number_of_unfilled_s_valence_electrons,0.006018606621195073
106,range_Orbital_Radius(pm),0.005723767010228154
19,avg_Number_of_unfilled_s_valence_electrons,0.005666669330837094
118,range_l_quantum_number,0.005370858586063868
85,sum_valence_s,0.00465761990811262
104,range_Number_of_unfilled_p_valence_electrons,0.004559165397560773
121,range_outer_shell_electrons,0.004139310618758328
60,sum_Number_of_unfilled_f_valence_electrons,0.003735932411495149
127,range_valence_p,0.0036203809602275566
69,sum_gilmor_number_of_valence_electron,0.0032876886322588663
128,range_valence_s,0.003019523709960859
68,sum_families,0.0027182011901136305
40,avg_valence_f,0.002439931196649056
