,var_name,importance
23,avg_Zunger_radii_sum,0.3060628192443068
15,avg_Nagle_electonegativity,0.3057718703441295
1,avg_Allred-Rockow_electronegativity,0.28609486613648044
123,range_specific_heat_(J/g_K)_,0.2731315010942032
21,avg_Pauling_Electronegativity,0.24513596126984566
93,range_Covalent_Radius,0.23403065942221674
32,avg_l_quantum_number,0.21825909324961038
37,avg_specific_heat_(J/g_K)_,0.18299407001569284
56,sum_Molar_Denstiy_(mol/ml),0.17693790609470814
3,avg_Atomic_Radus,0.1435477977633663
31,avg_ionic_radius,0.1243272808621095
7,avg_Covalent_Radius,0.08169826704661841
42,avg_valence_s,0.07254613937141997
19,avg_Number_of_unfilled_s_valence_electrons,0.07254613937141995
99,range_Molar_Denstiy_(mol/ml),0.006284822444074115
13,avg_Molar_Denstiy_(mol/ml),0.001757543712556181
