Formula,Material ID,a,b,c,avg_lattice,volume,density
Cd(InTe2)2,mp-21374,6.361499824131317,6.361499826409272,7.743383975877477,6.822127875472689,255.0671715530382,5.5496030205973765
Cd2InCuTe4,mp-1227025,6.461354,6.461354,7.899741880777752,6.940816626925918,269.05137805003676,5.638496463737478
Cd4As2Br3,mp-1203526,12.75531791,12.75531791,12.75531791,12.75531791,2075.2664350998953,5.371929243166843
Cd4As2I3,mp-27528,13.308552,13.308552,13.308552,13.308552,2357.178208619955,5.524101317610905
Cd4P2Br3,mp-28914,12.49622421,12.49622421,12.49622421,12.49622421,1951.3556330057995,5.114675485593733
Cd4P2Cl3,mp-29746,12.24512293,12.24512293,12.24512293,12.24512293,1836.0709030619535,4.470986320263327
Cd4P2I3,mp-568545,12.823556,12.927722,13.219548,12.990275333333335,2191.528299722998,5.408854459836882
Cd4Sb2I3,mp-29044,13.69201328,13.69201328,13.69201328,13.69201328,2566.8585387344656,5.557658484517503
CdAg2GeS4,mp-1197203,6.61772694,7.99495475,13.79879972,9.470493803333333,730.0727936502728,4.813239903877238
CdAs2,mp-471,4.725634704835396,6.155370085189252,6.155369518336994,5.678791436120547,152.66478634811008,5.705092246838502
CdBiClO2,mp-550553,4.246513,6.291251,7.660676998345316,6.0661469994484385,202.587553572604,6.374422445951032
CdBr2,mp-568722,13.429333074153917,13.429333074153917,13.42933374221136,13.429333296839731,184.9834976481843,4.887249834906797
CdCl2,mp-22881,6.499190628794043,6.499190866909979,6.499190133883094,6.499190543195706,78.67112972818981,3.8693360718682586
CdCu2GeS4,mp-13982,6.29298567,6.53286496,7.70267704,6.8428425566666675,316.66649334072304,4.618779706263253
CdF2,mp-241,3.8191093774786213,3.819110736075878,3.81911039,3.8191101678515,39.38870067731385,6.340854969929461
CdGeAs2,mp-4953,5.977749437502048,5.977748813521402,7.067601701389239,6.341033317470896,202.40505823068398,5.494970403792506
CdGeP2,mp-3668,5.7552683530022435,5.755267411585419,6.784661663064508,6.098399142550723,179.81329023906636,4.561961999018335
CdHg4(AsI2)2,mp-570838,13.428126,8.223313,8.315483472547461,9.98897415751582,817.1130597903378,6.390187402638422
CdHg6(As2Br3)2,mp-567910,12.70259,12.70259,12.70259,12.70259,2049.636478895984,6.7893625771133435
CdI2,mp-570437,4.28513318,4.285132706346268,21.48415297,10.018139618782088,341.64690200717655,5.339921249967611
CdIClO3,mp-1191962,9.026253436274489,9.026253436274489,7.448362,8.500289624182992,453.8556582658537,4.723675073077428
CdP2,mp-913,5.3155021,5.3155021,19.84646626,10.15915682,560.7532228378684,4.130574789836572
CdP4,mp-7904,5.17206495,5.289311944438992,7.650472803197954,6.037283232545648,206.57294924246142,3.7990978568765787
CdS,mp-672,4.16883814,4.16883805902189,6.77961741,5.039097869673963,102.03892478274858,4.702284793707707
CdSb,mp-1321,8.33310615,8.64824985,6.54114516,7.840833719999999,471.39929543536505,6.599078064478864
CdSb2Se3Br2,mp-567556,11.065205425606612,11.065205425606612,12.773380688919673,11.6345971800443,488.67870372066494,5.114825926524518
CdSe,mp-1070,4.34608591,4.346084856348898,7.08983988,5.2606702154496325,115.97478237665474,5.480139995990648
CdSiAs2,mp-3078,5.914546814350749,5.914546566436613,6.902819498747517,6.243970959844961,192.1074097836465,5.019279734997139
CdSiP2,mp-4666,5.6872275571836095,5.687227410132427,6.612082805943362,5.995512591086467,169.76227734194765,3.9604347433979967
CdSnAs2,mp-3829,6.146089893934506,6.146090396424607,7.4257402748017,6.572640188386938,227.44602229194646,5.5626907052611525
CdSnO3,mp-754329,5.933372170789357,5.93337229253381,5.933373282982338,5.933372582101835,131.04061486299892,7.073964607426622
CdSnP2,mp-5213,5.93104729807405,5.931046902262552,7.164859432213996,6.342317877516867,204.35131321889773,4.76289313366444
CdTe,mp-406,4.641608438605873,4.641609170455944,4.64161015,4.641609253020606,70.71162283069633,5.636239502916919
CdTeO3,mp-28290,11.30735991,7.451632651827147,7.831885008582168,8.863625856803106,604.9274931616135,6.3247319197303185
Ce10Se14O,mp-1198305,15.205661716706729,15.205661716706729,15.205661716706729,15.205661716706729,2563.976631313736,6.5349657277264885
CeBiW2O9,mp-1204806,7.225420704821346,7.225420704821346,13.896239473312772,9.449026960985154,706.8481008639984,8.08854898895095
CeMoO4F,mp-1192442,6.621644,7.044581,10.148423987474114,7.938216329158038,426.5849798303299,4.967810313446201
CeO2,mp-20194,3.86607151081715,3.8660715767782934,3.866071,3.8660713625318146,40.85964149792201,6.994759103664203
CeTl2P2S7,mp-638100,6.78721845,9.398713508619522,19.94837810621908,12.044770021612868,1261.4639118551265,4.398139549191063
Co2Te3O8,mp-18855,6.853753263991089,6.853753263991089,11.552535963660693,8.420014163880957,374.2818961219498,5.578240041435182
CoAsSe,mp-505511,5.73336531,5.81912792,11.46488735,7.672460193333333,382.505170858071,7.3910066157844465
CoP2,mp-14285,5.5196042,5.514386001530318,5.582605913588771,5.538865371706364,154.83268856077132,5.185653188975327
CoPS,mp-1226003,5.40164128,5.40164128,5.40164128,5.40164128,157.60762281838188,5.140340194371183
CoSb3,mp-1317,7.840249595076167,7.840336474786661,7.840292760044808,7.840292943302546,371.00088993935856,7.5948344272688315
CoSbS,mp-5881,5.82273515,5.94471784,11.62631546,7.7979228166666665,402.4393002273977,7.023037647410139
CrB2(PbO2)6,mp-1197022,6.573271,11.949389,18.609456,12.377372000000001,1461.7089789609408,6.856192250643224
CrO3,mp-510421,4.716873712301224,4.8810800542884545,5.70504865,5.101000805529893,115.10670088636584,2.885052569636943
CrPbO4,mp-19146,7.43348116,6.8069060314884595,8.717189942251002,7.652525711246487,351.5830524611216,6.105820643767765
Cs2AgBiBr6,mp-1078250,8.12345200587829,8.12345200587829,8.12345200587829,8.12345200587829,379.059040582874,4.652655552917027
Cs2AgBiCl6,mp-1078258,7.641894638504992,7.641894638504992,7.641894638504992,7.641894638504991,315.56449890628505,4.185373900842128
Cs2Al2B2O7,mp-1019602,7.229786,6.804857,9.74717787654319,7.927273625514396,433.810303836327,3.470986088472002
Cs2Ba3(P2O7)2,mp-1019605,9.129522,9.789932,19.050963,12.656805666666665,1702.7255322919896,4.001065991522453
Cs2Cd3(B4O7)4,mp-1201213,11.621921057575637,11.621921057575637,13.598449487367375,12.280763867506217,1160.6363711254778,3.5023975158190495
Cs2Cd3Te4,mp-567386,6.80774037998753,10.82520503315062,10.825204897847305,9.48605010366182,709.9476291487297,5.208601380765159
Cs2Cu2Sb2S5,mp-1190579,7.515281,8.746306800623964,10.003768687820257,8.755118829481406,643.5278516798027,4.111806558295951
Cs2Hg3I8,mp-540574,7.493931204909212,7.890024770166427,11.79150914978695,9.058488374954196,624.3278026401472,5.007770937421215
Cs2Hg3S4,mp-1105419,6.345359,9.89419761369388,9.89419761369388,8.711251409129252,544.9709941677509,6.068699958622522
Cs2Hg6S7,mp-17905,14.16469878,14.16469878,4.22042213,10.849939896666667,846.7799738595783,6.643120908204285
Cs2Li3(BO2)5,mp-966802,6.9088297471062345,6.9088297471062345,13.074386,8.96401516473749,563.3324409093786,2.9517331556354462
Cs2MgGe3Se8,mp-1195667,7.854139,13.29571152,18.1309919,13.09361414,1893.353603018135,3.9982870184806147
Cs2MgSn3Se8,mp-1195633,8.202843,13.778704,18.858094,13.613213666666667,2131.4275062781826,3.9823937360843185
Cs2NbCuSe4,mp-15223,15.032506194153589,13.35981599693188,8.029814314706226,12.140712168597233,568.608805807312,4.31104592618986
Cs2PdSe8,mp-31285,12.616153364250373,12.616098897919347,12.616002095259491,12.616084785809738,1524.9869794973233,4.372583628733966
Cs2Sb,mp-1191118,6.44204108,11.28236038,16.34290767,11.355769709999999,1187.825884244079,4.334484610070179
Cs2SiB4O9,mp-1226151,6.9325394203261475,6.9325394203261475,6.764294194993148,6.876457678548481,234.8002430650444,3.4026518017586374
Cs2Sn3(SbS5)2,mp-1195304,13.794911,7.194437,12.300877088663109,11.096741696221036,1049.1490013489135,3.7546306397809994
Cs2Te,mp-573763,5.82121553,9.44850141,11.65246224,8.974059726666667,640.9059681586167,4.077192021558062
Cs2TeBr6,mp-23405,7.834677298503789,7.834678305185239,7.83467693,7.834677511229676,340.0543915722945,4.26219008597576
Cs2TeI6,mp-540957,8.389574122855349,8.38957367066857,8.38957342,8.389573737841305,417.5463241832438,4.5926716268055126
Cs2Th(PS3)3,mp-640389,12.555538,12.617565613226823,12.775939480598911,12.649681031275245,1727.2985846132967,3.381473842959487
Cs2Ti(AgS2)2,mp-10488,6.109721,6.109721,14.004816,8.741419333333333,522.7814447441749,4.178013146940504
Cs2VAgS4,mp-8684,14.3575777956803,12.764478172806438,7.776336030905043,11.632797333130592,525.5225312412632,3.4939694768436604
Cs2ZnGe3Se8,mp-1194749,7.80076757,13.77594666,18.02940071,13.202038313333333,1937.4927303872714,4.0481134202487015
Cs2ZnSn3Se8,mp-1194701,8.030131,13.656237,18.797053,13.494473666666666,2061.3106229849727,4.2503068889283195
Cs3Bi,mp-635413,6.641986964031036,6.641986934316708,6.64198667,6.641986856115913,207.19487266897139,4.870314552127646
Cs3Bi2Br9,mp-27544,8.01402722,8.014027567154962,9.94480076,8.65761851571832,553.1314722726557,4.610617677493076
Cs3Bi2I9,mp-669458,8.52312680863695,8.52312680863695,21.69991441611146,12.915389344461786,1362.8720035122276,4.773291673624063
Cs3Li4(BO2)7,mp-1019615,7.028950639186833,7.028950639186833,27.182766,13.746889092791221,1163.0683533975548,3.1102179994535932
Cs3Nb2AsSe11,mp-683903,10.620760908425064,10.620760908425064,10.435209266776253,10.558910361208794,1163.4542997535273,4.361703743998877
Cs3Nb9(TeO8)4,mp-1201443,19.677018494613073,19.677018494613073,7.535321,15.629785996408714,1550.4118043899539,4.835179138340342
Cs3Sb,mp-10378,6.537599270933274,6.537598355805057,6.53759826,6.537598628912778,197.57853540566006,4.374317888868654
Cs3Sb2Br9,mp-579560,7.98547137,7.985470629592697,9.79265017,8.587864056530899,540.7941077469031,4.180171248994283
Cs3Sb2I9,mp-23029,8.478179169991103,8.478853215270622,21.343832485583707,12.766954956948476,1328.918986147041,4.45930423294189
Cs4BiAs3Se7,mp-1204289,13.748450348805761,14.295133073482237,24.27285753,17.438813650762665,4719.161699070379,4.273373863182977
Cs4Ge(PSe3)4,mp-1195417,7.99414014,15.07207153,25.33451712,16.133576263333335,3052.5116833296343,3.6462129162907675
Cs4Zr3S14,mp-680246,11.927778484429181,11.927772097189376,14.141261020420375,12.665603867346311,1249.9837615510462,3.332290360978772
CsAg2AsS3,mp-866615,8.521918,9.586371,10.244710184420642,9.450999728140212,794.8136593708942,4.343555017706292
CsAg5Te3,mp-9206,14.79655142,14.79655142,4.60427631,11.399126383333334,1008.0507425298601,6.951816120132551
CsAgSb4S7,mp-554408,13.972435034912742,13.972435034912742,12.539543489030372,13.494804519618619,1478.1981614645667,4.27893726186689
CsAsSe2,mp-581864,15.13347183,7.24838512623279,11.361439294381267,11.247765416871351,1132.0052975561841,4.292116084508582
CsAu,mp-2667,4.28285436,4.28285436,4.28285436,4.28285436,78.55971856017129,6.97259852405392
CsB3O5,mp-3977,5.94401032,8.45836825,9.75181942,8.05139933,490.28859894433543,3.3236677595937145
CsBi3Se5,mp-567928,4.17921019,12.47823959,22.94750304,13.20165094,1196.6936053651734,6.408777869298507
CsBiS2,mp-541378,7.420744926045481,7.999073493935575,9.57730725,8.332375223327018,555.053003685522,4.858672445781889
CsBiSe2,mp-1096942,4.402140804524089,4.402140804524089,9.080969,5.961750203016059,152.40198758744768,5.445776370331282
CsBr,mp-22906,4.32562222,4.32562222,4.32562222,4.32562222,80.9367501905749,4.366105728110078
CsCdBO3,mp-1191636,7.641782,7.641782,7.641782,7.641782,446.2558606702689,4.5266634739686955
CsCeCdSe3,mp-574426,8.39333793836719,8.39333793836719,11.563236,9.449970625578127,416.1543563656901,4.966302153057457
CsCl,mp-22865,4.14369834,4.14369834,4.14369834,4.14369834,71.14827813264381,3.9293401598706903
CsCu2AsS3,mp-1196438,9.544356,10.426116,13.760255,11.243575666666667,1369.2907193393473,4.182496618018807
CsErZnSe3,mp-7155,4.160368,8.40679012265395,10.947245,7.838134374217984,370.9770828409474,5.393311549203616
CsF,mp-1784,4.251323182690102,4.251323061493782,4.25132308,4.251323108061295,54.33221336326164,4.642591754438939
CsGaS3,mp-562726,6.467407468137543,7.6568887303442255,12.64182486,8.922040352827256,596.6264354825277,3.3267584966791
CsGdZnTe3,mp-1104469,8.811114355092872,8.811114355092872,11.81492048,9.812383063395247,448.1598217300752,5.471632923431102
CsGeB3O7,mp-558804,7.103635,9.684922,10.063149,8.950568666666667,692.3260433453454,3.357642967038711
CsGeI3,mp-28377,8.706732698398408,6.128081833379224,6.065933977616616,6.966916169798083,225.06811678964056,4.325382720624483
CsH3(SeO3)2,mp-1228884,5.956592,6.730727917146852,9.522456775629543,7.403258897592131,367.1744928913315,3.5261380115882166
CsI,mp-614603,5.522618506961773,5.522618589312506,5.52261952,5.522618872091425,119.10231948389797,3.6223016232993785
CsInHgS3,mp-1194853,8.240534097795178,8.240534097795178,22.432195464666425,12.97108788675226,1510.4114360574495,4.789039780228177
CsInS2,mp-559459,7.985974062876144,7.985974062876144,16.500641013838216,10.824196379863501,1036.7503841080547,3.9959075810097167
CsInSe2,mp-1200720,8.288492885075986,8.288492885075986,17.198109304466712,11.258365024872894,1164.0839462948795,4.629128688764158
CsInTe2,mp-1199743,8.892092899732065,8.892092899732065,18.311591985626247,12.031925928363458,1426.5845461641318,4.683208109241317
CsInTe3O8,mp-1192413,5.924546,7.951906713326371,11.494284387827065,8.456912367051146,498.27507420298235,5.055640626774011
CsK2Sb,mp-581024,6.0981291284690595,6.098128142050544,6.09812838,6.0981285501732,160.3521637304515,3.4469783762800636
CsLaHgSe3,mp-11124,8.33244206809845,8.33244206809845,11.50578571,9.390223282065634,412.1266697206757,5.715663491553581
CsLi(B3O5)2,mp-1019715,8.756481691006154,8.756481691006154,8.756481691006154,8.756481691006154,509.452337203227,2.377491541390018
CsLu7S11,mp-1202825,10.184809727922902,10.184809727922902,18.860887,13.076835485281935,1939.6403816035775,5.8571032670137155
CsLu7Se11,mp-1203743,10.62198787609725,10.62198787609725,19.653164,13.632379917398168,2197.116490885719,6.730183482079323
CsPPbO4,mp-1192530,5.801608,9.162675,10.083875,8.349386,536.041133913765,5.391094083977766
CsPSe6,mp-1225967,12.95010649,7.034862738510231,13.243173485998273,11.076047571502835,1040.2044144219162,4.071602890343415
CsRb2Sb,mp-984761,6.315417598607182,6.315417598607182,6.315417598607182,6.315417598607181,178.1111965031904,3.9678986349033085
CsSb,mp-573514,7.46053375,7.7257127,13.46058341,9.548943286666665,775.8403035427021,4.360504911769052
CsSb(SO4)2,mp-1195448,5.336395,9.824096,15.454477,10.204989333333334,810.2049250316411,3.6628428643168633
CsSbS2,mp-561639,7.145921126883185,7.736479560953977,9.93258973,8.271663472612387,536.8418348763533,3.94434462996929
CsSbSe2,mp-2969,10.26036463,7.509319549549877,7.8531851224594895,8.540956434003123,591.159648971551,4.635730888484479
CsSc(SeO3)2,mp-1194629,5.713132,7.251714,17.774806,10.246550666666666,736.4102002842425,3.894480792191074
CsSmCdSe3,mp-510062,4.362752,8.470506670219912,11.385919,8.073059223406638,406.5716687805346,5.167033420505383
CsSmHgSe3,mp-7212,8.490114217212039,8.490114217212039,11.312992,9.431073478141359,405.6387967697846,5.900862462338827
CsSmZnSe3,mp-505709,4.24538,8.404286576914723,11.233314,7.960993525638241,387.8031364760921,5.014585760378163
CsTbZnTe3,mp-638078,4.44044,8.935097154383996,11.784244,8.386593718127997,452.8847838995925,5.426832808612629
CsYCdSe3,mp-11116,8.469325760850742,8.469325760850742,11.228435,9.389028840567162,396.23847645686567,4.786701643970068
CsYHgSe3,mp-11123,4.308284,8.484372323836336,11.189746,7.994134107945445,395.6168674457141,5.534457439856658
CsYZnSe3,mp-574620,8.374136777993836,8.374136777993836,11.034378,9.26088385199589,374.11518622181717,4.652519107341447
CsZn2B3O7,mp-1195000,10.521965174892973,10.521965174892973,14.59351609,11.879148813261983,1187.5074098753653,3.424413626885145
Cu2GeS3,mp-15252,6.439757780856186,6.417780097158296,6.45549353093395,6.437677136316144,218.79390568055214,4.491883289283199
Cu2O,mp-361,4.24669932,4.24669932,4.24669932,4.24669932,76.5869082712687,6.20494716806907
Cu2Se,mp-1097707,12.634542750627729,13.8121413954414,15.654167677827692,14.033617274632272,2456.9320434532096,6.684578452144643
Cu2SnSe3,mp-1200177,7.0687679309724825,7.0687679309724825,26.829254414676903,13.655596758873955,1156.6648241738822,5.543609875520027
Cu2WSe4,mp-1025340,6.847860890406847,6.847860890406847,6.847860890406847,6.847860890406847,173.33187043550686,6.004547168596251
Cu3Hg2(Te3O8)2,mp-1194777,8.848843,8.848843,11.557881,9.751855666666666,905.005457405235,5.920688448138194
CuBS2,mp-12954,4.984760566259418,4.984759920528812,5.73009074297018,5.233203743252804,112.25620366222348,4.097111183417321
CuBi(PSe3)2,mp-683998,29.026067175668604,29.026067087703307,29.026067798683563,29.026067354018494,1094.8733660698022,4.903230080647888
CuBiPbS3,mp-624191,4.065143,11.335372,11.850565,9.083693333333333,546.0729465857206,7.005217819124041
CuBiSeO,mp-23116,3.949713,3.949713,9.067505,5.655643666666667,141.45518875529484,8.627813976854387
CuBr,mp-22913,3.982804396311085,3.982804579645614,3.9828031191940587,3.982804031716919,45.25114146849795,5.264051278564948
CuCl,mp-1225654,3.783744610197945,3.783744610197945,3.7837442019346392,3.783744474110177,39.06982210929388,4.207638995500521
CuHg(SeO3)2,mp-1194904,10.573726,7.538922,7.737827900170241,8.616825300056748,614.6164574116133,5.598589093228765
CuI,mp-570081,4.128611601520602,4.128624268517981,7.47810604128475,5.2451139704411105,110.40773980176633,5.728773114188356
CuN3,mp-27954,7.198834236104274,7.198834236104274,7.198834236104274,7.198834236104273,251.79903663571773,2.784706971094685
CuP2,mp-927,4.78337532,5.766545905637777,7.49791674590338,6.0159459905137185,190.93693187864682,4.365565051390864
CuPS3,mp-1105187,5.31083413,5.31083413,14.90440863,8.508692296666666,420.37823665904114,3.013374958658294
CuSbPbS3,mp-649774,7.885433,8.286553,8.816155,8.329380333333333,576.0745317553351,5.634736879714322
CuSbS2,mp-4468,3.80157474,6.07432056,14.49176048,8.122551926666667,334.6434953908593,4.95091915212826
CuSbSe2,mp-20331,3.99298862,6.38864358,15.03930416,8.473645453333333,383.64935720103887,5.942303001166693
Dy(CuSe)3,mp-1225403,7.704804918701706,7.704804918701706,7.704805397730691,7.704805078378034,278.07002138498393,7.046771414749179
Dy(CuTe)3,mp-1225395,8.220187585439763,8.220187585439763,8.220188035866453,8.220187735581993,337.14082911901863,7.2495153007057285
Dy2(MoO4)3,mp-1213120,7.34527211,7.34527211,10.54365914,8.41140112,568.862277441483,4.698582235793287
Dy2O3,mp-2345,9.17498664897313,9.174987334262799,9.17498716,9.17498704774531,594.5583725490907,8.333958265069626
Dy2S3,mp-1270,3.85878794,10.47605883,10.6096429,8.31482989,428.8936415691947,6.5229295505305265
Dy2Te3,mp-1188427,7.550752255311988,7.550752255311988,13.778345561353845,9.626616690659274,703.1352165530799,6.6862220731949575
Dy3GaS6,mp-1189242,8.502701145719708,8.502701145719708,6.43933995,7.814914080479806,454.74506826747484,5.474547205420483
Dy4GaSbS9,mp-1196712,9.885924664291753,9.885924664291753,13.534794,11.102214442861168,1322.594630234067,5.6752750057133685
Dy4Te3S4,mp-1095296,7.700507342800547,7.700507342800547,6.717219662180033,7.372744782593709,304.694857020746,6.327594458003351
DyN,mp-1410,3.4570707129583913,3.4570701624053317,3.45706842,3.457069765121241,29.215228398931178,10.032311466624336
DyPO4,mp-5767,5.718818208661138,5.718819180289728,5.718818016818261,5.718818468589709,142.34941867344673,6.0069266051939625
Er(CuTe)3,mp-2717767,6.91657004,7.57151435,12.71881973,9.06896804,666.0707169787497,7.3863406611983535
Er2O3,mp-679,9.053874565162303,9.053875054032295,9.05387466,9.053874759731533,571.3227771258436,8.894209986204963
Er2Se3,mp-209,6.99183355374893,6.991833117594518,12.771412545407992,8.918359738917147,559.6653396140929,6.781400486450379
Er2Te3,mp-14643,7.485521666037577,7.485520649973943,13.668520106532918,9.546520807514812,685.6202869916305,6.94923755772658
ErBiW2O9,mp-1983109,3.916327,5.748835,16.356409,8.673857,368.2533891322111,8.007616105071197
ErN,mp-19830,3.4065570767916635,3.406556998801845,3.40655651,3.406556861864503,27.95322407670807,10.767944887452241
Eu(BiSe2)2,mp-1193071,4.249587,12.512625,15.451481,10.737897666666667,821.6091478157904,7.1608114789340584
Eu(DySe2)2,mp-645690,4.11498191,12.4862053,14.86321491,10.48813404,763.6795464719025,6.895468237894899
Eu(ErSe2)2,mp-1193984,4.08365367,12.45257111,14.75723767,10.43115415,750.4348686916603,7.1014132235907965
Eu(GaS2)2,mp-1181942,14.552039290810518,12.033485565981383,11.906433007486338,12.830652621426077,1294.8930490504672,4.305396067056109
Eu(GaSe2)2,mp-1201775,12.565510591381308,12.565510591381308,12.690514083462817,12.607178422075144,1520.9590810238294,5.30382367690825
Eu(HoSe2)2,mp-1193885,4.112547,12.520117,14.864559,10.499074333333335,765.3697453227081,6.922423076480214
Eu(InSe2)2,mp-1104657,6.418218046840349,6.418239342516599,11.00617482,7.94754406978565,407.80079471159723,5.679863215708287
Eu(LuSe2)2,mp-645692,4.04198056,12.37246311,14.61537801,10.343273893333334,730.9041712302537,7.431266361267387
Eu(SbS2)2,mp-1194437,4.002113,11.476561,14.330882,9.936518666666666,658.2244893344063,5.285111003856964
Eu(TmSe2)2,mp-542964,4.06400014,12.38262514,14.66176903,10.36946477,737.8240607145883,7.252951480039534
EuAl2O4,mp-1019732,8.78679975,5.158989828078092,8.41576036734486,7.45384998180765,380.8417501999522,4.707682088895626
EuIn2(GeIr)4,mp-1095411,6.639082762394667,6.639082762394667,6.639082762394667,6.6390827623946675,217.12058435164744,11.020987702340387
Fe2B(PO4)3,mp-1197728,8.127039915499923,8.127039915499923,7.512868,7.922315943666615,429.7354474430287,3.1485820899840387
FeAsS,mp-561511,5.6388885505956825,5.692744170474502,5.711798832656834,5.681143851242339,170.39560714503736,6.347305252930267
FeAsSe,mp-1101894,5.8356731,5.8932637629143905,5.934636793392706,5.887857885435699,188.05874552278055,7.4074558274239894
FeBi(SeO3)3,mp-1197024,7.747518,8.882652,12.932079,9.854083000000001,889.9663595870363,4.8191038402896424
FeBi25O39,mp-757766,8.970047,8.971439785404012,14.611596028139397,10.851027604514469,1107.9548991323613,8.849072549468108
FeP4,mp-570553,5.0356393379948585,5.76039565901697,11.048923114761132,7.28165270392432,288.19890158792356,4.142491451453413
FePS,mp-1101971,5.48391309,5.490172540313507,5.536896910173722,5.503660846829075,155.60722013775205,5.074600806071013
FeSi2,mp-1714,6.236473493513458,6.2364737514074395,7.750031000067534,6.740992748329478,292.7460250559445,5.0830939630683405
Ga2(TeO3)3,mp-1181313,9.13665773705641,9.136588436114078,7.499126200047659,8.590790791072715,542.1458308273376,4.081258145494671
Ga2HgS4,mp-4809,5.58218930245464,5.582189910379102,6.486053192329302,5.883477468387682,160.37532561024014,4.848774584080167
Ga2HgSe4,mp-4730,5.802556554764737,5.802557673566743,6.811126165105344,6.138746797812274,183.04843408134425,5.949833585363296
Ga2O3,mp-886,3.0475673512436487,5.817410123235171,6.326485869472479,5.063821114650433,105.73376293730534,5.887587999533202
Ga2PbS4,mp-1196984,14.809988348247712,12.253792370135379,12.040802654317236,13.034861124233444,1349.925713949747,4.673442147600109
Ga2PbSe4,mp-571171,15.278194430261642,12.632874456817808,12.481360188107228,13.464143025062228,1493.0427995692946,5.8944533104766395
Ga2S3,mp-539,6.45523076,6.476590952718589,7.053439390127619,6.661753700948736,219.106108358102,3.5717040398816575
Ga2Se2O7,mp-1196063,6.60406799,12.67628785,13.35287637,10.87774407,1117.8369375832713,4.864833060487828
Ga2Se3,mp-1340,6.7247940839693845,6.691013353893916,6.79535988223316,6.737055773365487,251.7131984069082,4.965206661647674
Ga2SnGeS6,mp-1194838,23.655067303812032,23.159768531641355,7.0380282872889905,17.95095470758079,1001.2131333086817,3.4708725373075526
Ga2Te3,mp-38970,8.482558784380757,12.677491474788216,7.297741064017977,9.485930441062317,320.9027447491866,5.404814384204681
GaAgGeS4,mp-1224946,6.954471,6.96897786058422,12.177458587650257,8.700302482744826,496.7760620336651,3.795469258672063
GaAgO2,mp-11020,2.99061624,2.990617158454621,12.42136296,6.13419878615154,96.21024924019014,7.234829671833125
GaAgS2,mp-5342,5.751290025324559,5.751289831990851,6.594583189853688,6.032387682389699,171.9105623236812,4.669724656821038
GaAgSe2,mp-5518,5.984695274967465,5.984695803175188,6.978392495737606,6.315927857960086,198.74062122913062,5.606598705752502
GaAgTe2,mp-4899,6.344599009773967,6.344598321908446,7.56338656256839,6.750861298083602,245.11256665298265,5.8639726644300865
GaAs,mp-2534,4.065993051152203,4.065992915533794,4.065993,4.065992988895332,47.531859385343836,5.05320036242451
GaBi25O39,mp-849761,8.942512,8.945115260291786,14.567400011141075,10.818342423810954,1098.0214836444393,8.950114721352271
GaCuGeSe4,mp-1224851,6.661635460352228,6.661635460352228,6.661635460352228,6.661635460352227,163.89084271772913,5.2863514708485955
GaCuO2,mp-11019,2.97185305,2.971853996239126,11.44881994,5.797508995413042,87.56813597285675,6.267888091990467
GaCuS2,mp-5238,5.314162196324333,5.314161733917241,6.464534746055497,5.69761955876569,148.55064780143238,4.4131581525774095
GaCuSe2,mp-4840,5.602735772750204,5.602736001590012,6.823138366300232,6.009536713546816,174.38032577841304,5.545702568288753
GaCuTe2,mp-3839,6.025319560145295,6.025320572094495,7.369218912668885,6.473286348302892,218.2897171285937,5.910200069415345
GaGeTe,mp-8211,12.232960869712636,12.232960869712636,12.232960842199686,12.232960860541652,172.40117104671916,5.2004763693287765
GaHSeO4,mp-1194398,4.4408012,6.06216389,11.64012806,7.38103105,313.3623123298035,4.529430053238326
GaN,mp-804,3.18892989,3.188930917049292,5.19235725,3.856739352349764,45.72832358928343,6.0809768201203696
GaP,mp-2490,3.854881055853415,3.854880368694961,3.8548812,3.8548808748494583,40.5058667192971,4.128066394428307
GaS,mp-2507,3.5932455,3.593249215152555,16.01465599,7.733716901717519,179.0698300424525,3.7755762759368254
GaSe,mp-568263,3.77432439,3.7743243198723344,33.00902874,13.51922581662411,407.231921416199,4.850188151865577
GaTe,mp-542812,4.10604722,9.261890376446116,10.736729031982508,8.034888876142874,381.42452478437787,5.154297046168311
Gd(CuS)3,mp-1226384,7.482589877125605,7.482587550696059,7.48258843337045,7.482588620397372,247.3839103035505,5.961722970649835
Gd2(MoO4)3,mp-3572,10.636221,10.643072,10.819995,10.699762666666667,1224.8457871457385,4.307440003770833
Gd2O3,mp-504886,9.358282827091065,9.358282024338944,9.35828377,9.358282873810003,630.9088590562675,7.6327021126009695
Gd2S3,mp-669509,3.93795851,7.391736810000075,15.293892550000146,8.874529290000075,445.18002117190946,6.127634300946648
Gd2Se3,mp-1188175,4.07105522,11.06228277,11.2247196,8.786019196666667,505.5070882187631,7.244907554259087
Gd2Te3,mp-1105966,4.34185113,11.94596689,12.07197169,9.453263236666666,626.1443176199352,7.396977716201284
Gd4GaSbS9,mp-1199284,9.966938368812027,9.966938368812027,13.64358457,11.192487102541351,1355.1917146481294,5.4358382555315625
GdScS3,mp-510490,6.41368888,7.06362167,9.53369315,7.670334566666665,431.9132118420603,4.588943873902729
Ge(Bi3O5)4,mp-23352,8.792489569850277,8.79249263558018,8.792496036173766,8.792492747201408,523.256044854023,9.20431899497497
Ge(SeO3)2,mp-1205339,5.076627348302112,6.81856921,7.323533466589824,6.406243341630645,253.46476872417128,4.2787773809965755
