Formula,Material ID,formula_unit_mass,volume,density,estimate_density
Cu2GeS3,mp-15252,591.854,218.79390568055214,4.491883289283199,4.491885814200526
Cu2O,mp-361,286.1828,76.5869082712687,6.20494716806907,6.204950655910944
Cu2Se,mp-1097707,9890.496,2456.9320434532096,6.684578452144643,6.6845822095904355
Cu2SnSe3,mp-1200177,3861.456,1156.6648241738822,5.543609875520027,5.543612991619831
Cu2WSe4,mp-1025340,626.7719999999999,173.33187043550686,6.004547168596251,6.004550543791958
Cu3Hg2(Te3O8)2,mp-1194777,3226.8167999999996,905.005457405235,5.920688448138194,5.920691776196359
CuBS2,mp-12954,276.974,112.25620366222348,4.097111183417321,4.0971134864306356
CuBi(PSe3)2,mp-683998,3232.935696,1094.8733660698022,4.903230080647888,4.90323283678597
CuBiPbS3,mp-624191,2303.6856,546.0729465857206,7.005217819124041,7.005221756803342
CuBiSeO,mp-23116,734.9716,141.45518875529484,8.627813976854387,8.62781882660573
CuBr,mp-22913,143.45,45.25114146849795,5.264051278564948,5.2640542375230135
CuCl,mp-1225654,98.999,39.06982210929388,4.207638995500521,4.207641360642251
CuHg(SeO3)2,mp-1194904,2072.2096,614.6164574116133,5.598589093228765,5.59859224023275
CuI,mp-570081,380.90094,110.40773980176633,5.728773114188356,5.728776334369641
CuN3,mp-27954,422.2644,251.79903663571773,2.784706971094685,2.784708536396905
CuP2,mp-927,501.97409600000003,190.93693187864682,4.365565051390864,4.365567505303875
CuPS3,mp-1105187,762.859048,420.37823665904114,3.013374958658294,3.0133766524963033
CuSbPbS3,mp-649774,1954.8039999999999,576.0745317553351,5.634736879714322,5.6347400470372175
CuSbS2,mp-4468,997.744,334.6434953908593,4.95091915212826,4.950921935072684
CuSbSe2,mp-20331,1372.904,383.64935720103887,5.942303001166693,5.942306341374541
Dy(CuSe)3,mp-1225403,1180.036,278.07002138498393,7.046771414749179,7.046775375786031
Dy(CuTe)3,mp-1225395,1471.876,337.14082911901863,7.2495153007057285,7.249519375706263
Dy2(MoO4)3,mp-1213120,1609.6255999999998,568.862277441483,4.698582235793287,4.698584876897462
Dy2O3,mp-2345,2983.9856,594.5583725490907,8.333958265069626,8.333962949642729
Dy2S3,mp-1270,1684.78,428.8936415691947,6.5229295505305265,6.5229332171124
Dy2Te3,mp-1188427,2831.2,703.1352165530799,6.6862220731949575,6.68622583156464
Dy3GaS6,mp-1189242,1499.2259999999999,454.74506826747484,5.474547205420483,5.474550282699703
Dy4GaSbS9,mp-1196712,4520.272,1322.594630234067,5.6752750057133685,5.6752781958230125
Dy4Te3S4,mp-1095296,1161.06,304.694857020746,6.327594458003351,6.327598014786077
DyN,mp-1410,176.5067,29.215228398931178,10.032311466624336,10.032317105853014
DyPO4,mp-5767,514.942724,142.34941867344673,6.0069266051939625,6.006929981727166
Er(CuTe)3,mp-2717767,2962.7879999999996,666.0707169787497,7.3863406611983535,7.386344813109328
Er2O3,mp-679,3060.1295999999998,571.3227771258436,8.894209986204963,8.894214985699266
Er2Se3,mp-209,2285.5919999999996,559.6653396140929,6.781400486450379,6.781404298320479
Er2Te3,mp-14643,2869.272,685.6202869916305,6.94923755772658,6.949241463939006
ErBiW2O9,mp-1983109,1775.828,368.2533891322111,8.007616105071197,8.007620606205212
ErN,mp-19830,181.26569999999998,27.95322407670807,10.767944887452241,10.767950940185335
Eu(BiSe2)2,mp-1193071,3543.0591999999997,821.6091478157904,7.1608114789340584,7.160815504073588
Eu(DySe2)2,mp-645690,3171.216,763.6795464719025,6.895468237894899,6.895472113883234
Eu(ErSe2)2,mp-1193984,3209.2879999999996,750.4348686916603,7.1014132235907965,7.101417215342172
Eu(GaS2)2,mp-1181942,3357.3599999999997,1294.8930490504672,4.305396067056109,4.305398487147735
Eu(GaSe2)2,mp-1201775,4858.0,1520.9590810238294,5.30382367690825,5.303826658222644
Eu(HoSe2)2,mp-1193885,3190.65856,765.3697453227081,6.922423076480214,6.922426967620044
Eu(InSe2)2,mp-1104657,1394.88,407.80079471159723,5.679863215708287,5.679866408396996
Eu(LuSe2)2,mp-645692,3270.952,730.9041712302537,7.431266361267387,7.431270538431396
Eu(SbS2)2,mp-1194437,2094.976,658.2244893344063,5.285111003856964,5.285113974652841
Eu(TmSe2)2,mp-542964,3222.68968,737.8240607145883,7.252951480039534,7.252955556971567
EuAl2O4,mp-1019732,1079.6987087999998,380.8417501999522,4.707682088895626,4.707684735114887
EuIn2(GeIr)4,mp-1095411,1441.0280000000002,217.12058435164744,11.020987702340387,11.02099389731052
Fe2B(PO4)3,mp-1197728,814.830172,429.7354474430287,3.1485820899840387,3.1485838598228715
FeAsS,mp-561511,651.3263999999999,170.39560714503736,6.347305252930267,6.347308820792564
FeAsSe,mp-1101894,838.9063999999998,188.05874552278055,7.4074558274239894,7.407459991203939
FeBi(SeO3)3,mp-1197024,2582.8,889.9663595870363,4.8191038402896424,4.819106549139808
FeBi25O39,mp-757766,5904.3316,1107.9548991323613,8.849072549468108,8.849077523590358
FeP4,mp-570553,718.960192,288.19890158792356,4.142491451453413,4.142493779975276
FePS,mp-1101971,475.53504799999996,155.60722013775205,5.074600806071013,5.074603658537714
FeSi2,mp-1714,896.1279999999999,292.7460250559445,5.0830939630683405,5.083096820309102
Ga2(TeO3)3,mp-1181313,1332.4812,542.1458308273376,4.081258145494671,4.081260439596888
Ga2HgS4,mp-4809,468.296,160.37532561024014,4.848774584080167,4.8487773096084545
Ga2HgSe4,mp-4730,655.876,183.04843408134425,5.949833585363296,5.949836929804135
Ga2O3,mp-886,374.8884,105.73376293730534,5.887587999533202,5.887591308985385
Ga2PbS4,mp-1196984,3799.2479999999996,1349.925713949747,4.673442147600109,4.673444774572872
Ga2PbSe4,mp-571171,5299.887999999999,1493.0427995692946,5.8944533104766395,5.8944566237878595
Ga2S3,mp-539,471.282,219.106108358102,3.5717040398816575,3.571706047560139
Ga2Se2O7,mp-1196063,3274.8944,1117.8369375832713,4.864833060487828,4.864835795042691
Ga2Se3,mp-1340,752.652,251.7131984069082,4.965206661647674,4.965209452623202
Ga2SnGeS6,mp-1194838,2092.7439999999997,1001.2131333086817,3.4708725373075526,3.470874488307979
Ga2Te3,mp-38970,1044.492,320.9027447491866,5.404814384204681,5.40481742228662
GaAgGeS4,mp-1224946,1135.4736,496.7760620336651,3.795469258672063,3.7954713921304553
GaAgO2,mp-11020,419.18,96.21024924019014,7.234829671833125,7.234833738578769
GaAgS2,mp-5342,483.4424,171.9105623236812,4.669724656821038,4.6697272817041755
GaAgSe2,mp-5518,671.0224000000001,198.74062122913062,5.606598705752502,5.6066018572587435
GaAgTe2,mp-4899,865.5824,245.11256665298265,5.8639726644300865,5.863975960607934
GaAs,mp-2534,144.6446,47.531859385343836,5.05320036242451,5.05320320286188
GaBi25O39,mp-849761,5918.2096,1098.0214836444393,8.950114721352271,8.950119752270997
GaCuGeSe4,mp-1224851,521.749,163.89084271772913,5.2863514708485955,5.2863544423417475
GaCuO2,mp-11019,330.5356,87.56813597285675,6.267888091990467,6.267891615211851
GaCuS2,mp-5238,394.798,148.55064780143238,4.4131581525774095,4.413160633242817
GaCuSe2,mp-4840,582.3779999999999,174.38032577841304,5.545702568288753,5.545705685564872
GaCuTe2,mp-3839,776.938,218.2897171285937,5.910200069415345,5.910203391577923
GaGeTe,mp-8211,539.9259999999999,172.40117104671916,5.2004763693287765,5.200479292550964
GaHSeO4,mp-1194398,854.7541600000001,313.3623123298035,4.529430053238326,4.529432599260939
GaN,mp-804,167.4594,45.72832358928343,6.0809768201203696,6.0809802382776885
GaP,mp-2490,100.696762,40.5058667192971,4.128066394428307,4.12806871484175
GaS,mp-2507,407.152,179.0698300424525,3.7755762759368254,3.77557839821324
GaSe,mp-568263,1189.464,407.231921416199,4.850188151865577,4.85019087818844
GaTe,mp-542812,1183.9379999999999,381.42452478437787,5.154297046168311,5.154299943432796
Gd(CuS)3,mp-1226384,888.166,247.3839103035505,5.961722970649835,5.961726321773777
Gd2(MoO4)3,mp-3572,3177.2511999999997,1224.8457871457385,4.307440003770833,4.307442425011369
Gd2O3,mp-504886,2899.9856,630.9088590562675,7.6327021126009695,7.632706402993347
Gd2S3,mp-669509,1642.78,445.18002117190946,6.127634300946648,6.127637745330447
Gd2Se3,mp-1188175,2205.52,505.5070882187631,7.244907554259087,7.244911626669576
Gd2Te3,mp-1105966,2789.2,626.1443176199352,7.396977716201284,7.396981874091417
Gd4GaSbS9,mp-1199284,4436.272,1355.1917146481294,5.4358382555315625,5.435841311052225
GdScS3,mp-510490,1193.603648,431.9132118420603,4.588943873902729,4.588946453378455
Ge(Bi3O5)4,mp-23352,2900.3927999999996,523.256044854023,9.20431899497497,9.2043241687836
Ge(SeO3)2,mp-1205339,653.1128,253.46476872417128,4.2787773809965755,4.2787797861256625
Ge2Sb2Te5,mp-1224375,1026.8,273.08510247018296,6.243626979875427,6.243630489459478
Ge3Ru2,mp-21945,3360.48,607.6706385819786,9.182948736094252,9.182953897890517
GeAs,mp-9548,885.3696,296.32059750212716,4.961487056833643,4.961489845718356
GeAs2,mp-17524,1779.8656,604.6222314840644,4.888236336998379,4.888239084708378
GeI2,mp-27922,979.34682,343.1439610400316,4.739246027910595,4.739248691872157
GeO2,mp-470,209.2776,56.00426327829353,6.20512814957392,6.205131637517523
GeP,mp-1095275,621.682572,270.66504068420005,3.814043347529473,3.814045491428483
GePb2(SeO3)4,mp-1198509,1989.7455999999997,583.1223163424794,5.666135918308641,5.666139103281144
GePbS3,mp-624190,1504.1399999999999,517.5790037198703,4.825704315060559,4.825707027620895
GeS,mp-2242,418.82,175.6988115830953,3.9582906999032064,3.958292924884608
GeS2,mp-572892,2188.3199999999997,1312.4613676311556,2.7686840465107885,2.7686856028064164
GeSe,mp-700,606.4,198.83584123189982,5.0642323021222575,5.064235148760755
GeSe2,mp-540625,3688.96,1488.2818239048045,4.115928916643514,4.115931230234401
H7Se2NO6,mp-24354,1099.9147199999998,690.8349377203011,2.6438317791447266,2.643833265260068
HfHg4(AsCl3)2,mp-1198529,10747.2896,3265.320274106299,5.465403924504257,5.465406996643978
HfHg4(PCl3)2,mp-1202310,10044.124192000001,2991.657066837693,5.57505764797708,5.575060781753884
HfO2,mp-352,841.9552,136.51657937039403,10.24124328616322,10.241249042833857
HfS2,mp-985829,242.62,69.47166295179909,5.79919885634548,5.799202116113541
HfS3,mp-9922,549.37,167.9432437929641,5.431896671846112,5.431899725151185
HfSe2,mp-985831,336.40999999999997,78.74332002833815,7.094213797359179,7.0942177850637105
Hg3Bi2(SCl4)2,mp-1104411,1367.4848,429.1832321729204,5.290891542721745,5.290894516766901
Hg3Bi2(TeCl4)2,mp-1192395,3117.1096000000002,900.0137516600748,5.75111464255587,5.751117875295477
Hg8Bi3As4Cl13,mp-1204118,17953.419599999997,5170.776676659338,5.765546742607125,5.76554998345911
HgBr,mp-23177,560.988,126.95326347785603,7.337680531987949,7.3376846565467435
HgBr2,mp-571558,1081.194,305.1210214436881,5.884107450475566,5.88411075797131
HgBrCl,mp-1224070,1263.788,382.22818264363895,5.49035743880987,5.490360524976126
HgCl,mp-22897,472.086,113.267339996862,6.920946901522058,6.92095079183212
HgCl2,mp-22855,1085.984,339.6929744266541,5.308672811812608,5.308675795852733
HgI,mp-22859,654.98894,151.3211478162347,7.187592340905009,7.187596381098237
HgO,mp-1224,866.3576,133.5742810249583,10.77019190675644,10.770197960752595
HgPS3,mp-27178,655.517524,236.62949411143137,4.60007093169168,4.600073517421999
HgSe,mp-1018722,838.65,167.628586361131,8.307718381660244,8.307723051483736
Ho(CuTe)3,mp-1224142,1476.7366399999999,335.0259509349554,7.319369962106921,7.319374076373222
Ho2(MoO4)3,mp-1212381,1619.34688,563.1723238191463,4.774717511651633,4.77472019555195
Ho2HfS5,mp-1195954,2674.7025599999997,637.5274239291255,6.9666777078264,6.966681623842052
Ho2O3,mp-812,3022.87072,582.7960001301811,8.612953628233592,8.612958469631835
Ho2S3,mp-878,2556.33384,702.0518684032684,6.046408249359246,6.046411648085342
HoN,mp-883,178.93702,28.612982912956948,10.384513669018196,10.384519506222063
In2As2Cl2O5,mp-1191856,1060.7644,416.67286490717396,4.2273948581963,4.227397234442931
In2B(PO4)3,mp-1198577,1050.722172,471.5491121666688,3.7000710418729787,3.7000731217074017
In2Bi3Se7I,mp-1198248,6144.80668,1575.562472819971,6.476221492240727,6.476225132567694
In2HgS4,mp-22356,1116.972,328.370782269334,5.648418624459176,5.64842179947267
In2HgSe4,mp-20731,746.066,206.27363101993924,6.005962725997882,6.005966101989283
In2HgTe4,mp-19765,940.626,254.09628894446192,6.1470642745242445,6.147067729829759
In2O3,mp-22598,2221.0735999999997,526.9797159082179,6.998712419580598,6.998716353603173
In2S3,mp-22216,2606.648,961.988411199058,4.499472952568761,4.499475481752289
In2Se2O7,mp-1199125,3996.4143999999997,1222.5172087479307,5.428309875751703,5.428312927040612
In2Se3,mp-612740,2799.096,895.3792135737424,5.191105833931657,5.191108751886604
In3CuSe5,mp-1224175,802.8,246.45532312495087,5.409015905047498,5.40901894549114
In4As5(BrO4)3,mp-1200791,2531.1696,947.8780429687968,4.434226571834049,4.434229064342155
In4Bi3S10,mp-1224757,5627.452799999999,1621.987658214985,5.761206118011645,5.761209356423737
In4Se3,mp-19932,2784.608,800.3277504722039,5.777570959445928,5.777574207056805
In4Te3,mp-617281,3368.2879999999996,928.9629253869975,6.020879476142618,6.020882860518823
In5AgS8,mp-36751,938.4782,322.33703641936035,4.834628163004504,4.834630880580994
In5AgTe8,mp-1224268,1702.7582,505.11749099829217,5.5977006586831015,5.597703805187693
In5CuS8,mp-674514,894.1560000000001,302.38722674841455,4.910197383668338,4.910200143722787
In6S7,mp-555853,1826.726,609.3390456316978,4.978098660704235,4.978101458926441
In6Se7,mp-1192955,2483.256,686.4684954402516,6.006894165950477,6.006897542465447
InAgO2,mp-20329,509.36999999999995,118.28147641161965,7.150982639162847,7.150986658777519
InAgS2,mp-19833,573.6324,196.588378662141,4.845347505025015,4.845350228626917
InAgTe2,mp-22386,955.7724,272.3712401531629,5.8269639925476975,5.826967267922725
InBi2S4Br,mp-1206068,740.9428,204.52044212785515,6.015850800610107,6.015854182159661
InBi2S4Cl,mp-559521,696.4918,193.0865795780102,5.98980957658576,5.989812943497367
InBi2Se4Br,mp-571169,1857.0456,478.7394081114564,6.441284579897618,6.441288200586315
InCuGeSe4,mp-1224210,566.844,187.2500371630063,5.0267899591838905,5.026792784775798
InHg7S6Cl5,mp-1196151,3777.2060000000006,1033.0874529048892,6.071313815649804,6.071317228375484
InP,mp-20351,145.791762,51.44801613145897,4.705583122405697,4.705585767445115
InPS4,mp-20790,274.051762,148.90520918656287,3.0561298664938237,3.0561315843646497
InS,mp-19795,587.5319999999999,198.27912350889554,4.920436511985393,4.920439277795324
InSb2S4Br,mp-559864,1133.004,413.6061588860393,4.548765447983686,4.5487680048748524
InSb2S4Cl,mp-556541,1044.102,408.72293024780345,4.241925353843078,4.241927738257395
InSb2Se4Br,mp-570321,1508.164,469.94804962506214,5.329025714305604,5.32902870978623
