Formula,Material ID,formula_unit_mass,volume,density,estimate_formula_unit_mass
K2Sn2Hg3S8,mp-18115,2347.8132,896.5918122658569,4.348283674180082,3898.6355396791582
K2Sn3(SbS5)2,mp-1195395,1996.9932,982.7928967245504,3.3741444768133624,3316.0852243345466
K2Te,mp-1747,205.7966,136.9551271112786,2.4952208893631918,341.7332940734536
K2TeI6,mp-27688,1934.44684,782.65583032034,4.104261957348686,3212.2245500809195
K2Th(CuS2)2,mp-555425,565.5866599999999,209.501642391138,4.48291829008372,939.1787444778114
K2Ti(CuS2)2,mp-1211474,762.8312,398.5077399150707,3.178635900751431,1266.7110088213578
K2VAgS4,mp-8900,730.5326,421.4864010184208,2.878095043621239,1213.077921724871
K2VCuS4,mp-15147,641.8882,409.48035839028637,2.6030074719081777,1065.8804324895539
K2Zn(SnSe3)2,mp-1195072,3419.1423999999997,1404.5585792095703,4.042280338826182,5677.619529468483
K2ZnTe2,mp-12535,797.6112,356.9169323786678,3.7108482041768958,1324.464557557706
K3B6ClO10,mp-1189091,377.60790000000003,271.71698668021867,2.3076682745077526,627.0326698067862
K3Bi2I9,mp-1120792,3354.7918600000003,1307.4982713329928,4.2606273874169585,5570.762943841679
K3Cd(BO2)5,mp-1204785,1775.0196,1097.0975059894447,2.686624820209065,2947.489389780705
K3Cr2(PS4)3,mp-559251,2795.953544,2252.3668525323537,2.06129391532769,4642.7900882107215
K3NaSn3Se8,mp-628185,2256.1893385599997,966.4651986079944,3.8764877863386964,3746.4905383252926
K3Nb2AsSe11,mp-542545,2493.17852,1016.0095895348851,4.074784701946772,4140.020332467969
K3Sm(AsS4)2,mp-560964,1348.0362,817.3821372077731,2.738580489338498,2238.4667732910107
K3Ta2AsS11,mp-1211748,1813.65452,895.3075652696951,3.363809600858748,3011.6441837756706
K3Ta2AsSe11,mp-683905,2845.3445199999996,1006.9052406097265,4.692403557791735,4724.805733396224
K3Th2Cu3S7,mp-638086,1992.9280400000002,718.2321593686903,4.607611653384328,3309.3348673425676
K3Ti2P5S18,mp-1211873,1890.13542,1452.843689690634,2.160345072457682,3138.643706074399
K4Ge(PSe3)4,mp-1195433,5201.792992000001,2600.860148794277,3.3211245455033245,8637.780479582101
K4GeS4,mp-556627,2858.3456,2093.163276039361,2.2675701360599274,4746.394534644217
K4GeSe4,mp-568847,4358.9856,2361.605226743571,3.0649770747364578,7238.26587954684
K4Nb2S11,mp-15148,2779.6838399999997,1888.550859177071,2.4440822372811333,4615.773609116703
K5In3P6Se19,mp-1199321,4452.056144,1991.715734189256,3.7117812682329694,7392.813153808556
K6Cd4Sn3Se13,mp-6296,2066.8438,1092.463628086542,3.1415918903142805,3432.074874459997
K6CdTe4,mp-17698,1714.8016,895.7007698781348,3.1790695554002975,2847.495048268186
KAg2PS4,mp-12532,414.068462,188.3610971996221,3.6503124457238347,687.5768573979775
KAg2SbS3,mp-1192667,1891.1588,726.0927770122515,4.3249887176489406,3140.343068544376
KAg2SbS4,mp-9490,504.8547,213.80070957349596,3.9210859214592033,838.330952306623
KAsSe2,mp-14659,1087.7595999999999,513.9751098231823,3.5143089156410343,1806.2673108691893
KAu(IO3)4,mp-557441,935.675549,316.77895970479545,4.904763258976577,1553.7258027769024
KBaAsSe3,mp-1191826,1952.9076,794.2359513210475,4.083017594288178,3242.879363260046
KBaB5O9,mp-557420,1497.8996,836.7543353360422,2.972581913956382,2487.3208036445126
KBaSbSe3,mp-1190698,2140.2612,817.480243939545,4.3474901830056005,3553.987335328195
KBi3S5,mp-1223584,3305.4579999999996,1212.1805061007378,4.52807326498068,5488.842142005501
KBiS2,mp-1223443,312.2087,108.9948255442475,4.756507849741324,518.4347432823994
KBiSe2,mp-36539,811.9974,245.4177223692321,5.494115875825066,1348.3534046776265
KBr,mp-23251,119.00229999999999,71.51789670129197,2.7630562038282562,197.60796816525317
KCl,mp-23193,74.5513,62.02905560334427,1.9957638386024725,123.79534611581657
KCu2BiS3,mp-1194436,1885.4628,655.0900951371739,4.779319152070868,3130.884638021022
KCu2SbS3,mp-1192531,1536.5812,622.7383577244839,4.097311623659423,2551.5531116031075
KCu3S2,mp-9868,587.7326,212.8836098399082,4.584443789488176,975.9529430143912
KCu4AsS4,mp-557728,992.9278,395.1801754056408,4.172262438318803,1648.7954022131912
KF,mp-463,58.0967032,37.40551869412881,2.5790805387069127,96.47184530426522
KH3(SeO3)2,mp-1180593,1184.1540799999998,681.9253896360369,2.8835032990387264,1966.3341107137815
KI,mp-22898,166.00277,88.90698700144401,3.1004771845922225,275.65408474881445
KIO3,mp-1200675,1712.00776,704.0856635733552,4.037656090559175,2842.8557678023562
KIn(TeO3)2,mp-1195253,2020.4508,683.4688824053914,4.9088372154348106,3355.0374855432233
KInS2,mp-505412,1744.3704,911.2745327648748,3.1786197152159876,2896.595195820669
KInSe2,mp-505700,2494.6904,1032.312618527746,4.012864701954274,4142.53086827198
KLiCO3,mp-562137,424.19280000000003,325.6841102340035,2.1627973058444216,704.3887161704405
KNa2Sb,mp-15724,206.83783856000002,114.33950763074155,3.0038813223614054,343.46231137998393
KNb3(SeO6)2,mp-1202434,2670.92096,1085.1063115735167,4.08731250622745,4435.1685978807745
KNb3(TeO6)2,mp-1202170,3060.04096,1109.6312803873006,4.579284713118945,5081.317559476167
KP(HO2)2,mp-23959,272.171084,189.4447175151278,2.385660174160203,451.9507177808702
KPSe3,mp-569702,7366.849488,3731.404010154259,3.2783749332146126,12232.941372586207
KPSe6,mp-18625,2175.328248,944.170638694595,3.825810071235391,3612.217538482533
KSb,mp-1536,1286.8664,618.1228513850983,3.4570667075428854,2136.891930694902
KSb(SO4)2,mp-1195296,1411.934,732.4164460364341,3.2011454400686317,2344.571566460804
KSb5S8,mp-15559,3617.6732,1511.7222250925602,3.9738039033090344,6007.287678791834
KSbS2,mp-11703,449.9766,238.9857669027302,3.126561606741884,747.2037233558415
KSbSe2,mp-9576,1275.1132,532.3938582658552,3.977084352239109,2117.375282937339
KSiBiS4,mp-866651,1617.6968,727.5168453239022,3.692352626031423,2686.248734313807
KSm2CuS4,mp-11604,1063.2486,386.512471471751,4.567940152318723,1765.5658378077562
KSnAuS3,mp-1223460,3607.7589519999997,1344.8786806595833,4.454546546706895,5990.824682671872
KSnAuSe3,mp-1223442,4733.238952,1486.3556362407762,5.287918987697528,7859.7281913488405
KTa3(TeO6)2,mp-1200554,4116.53896,1068.085353831089,6.399932119415574,6835.673762260934
KTaO3,mp-3614,268.04438,63.7546200303669,6.981426041917768,445.0981645725756
KTeP2,mp-1188829,914.583296,468.84872989344245,3.239213835586062,1518.7012926677912
KThCuS3,mp-12365,861.75472,305.8895164931984,4.678085717980998,1430.9773783869443
KTiPO5,mp-6268,1583.488496,864.9794302299275,3.0398925306474887,2629.444509119677
KUClO3,mp-1095429,721.1568199999999,258.7896866741998,4.627344652503922,1197.509072755024
KV4Ag11O16,mp-553910,6741.6196,1955.7649278532347,5.72396127905017,11194.722717956263
KY(TeO3)2,mp-1194980,1916.8022,738.0219120414948,4.312778366214509,3182.924936044826
KZn4(BO3)3,mp-6652,954.3238,454.1286945621525,3.489521739237472,1584.691952086165
La10Se14O,mp-558535,10041.976400000001,2710.9276493222596,6.151065714440611,16675.09411807523
La2Fe(SeO)2,mp-1078132,523.5747399999999,138.37567832289784,6.283013898050536,869.4163100549374
La2HfS5,mp-1197947,2466.50376,699.7186768128346,5.8533893507766726,4095.7258513957904
La2Mn(SeO)2,mp-1196301,4181.34228,1197.5210851114016,5.798045890874985,6943.282206766315
La2MoO5,mp-1105399,907.49588,248.39888927943602,6.066582527361159,1506.9323615185456
La2O3,mp-1968,325.80914,81.78386608522705,6.615226585908185,541.0188052253487
La2S3,mp-7475,1496.02376,504.1879526114183,4.927142517339004,2484.2058980418224
La2Se3,mp-32798,4117.52752,1131.0472000690804,6.045119341034584,6837.315304760611
La2TiCoO6,mp-1211314,1922.4301400000002,504.10583542498415,6.332539966707742,3192.2703502793074
La2Zn(SeO)2,mp-1196943,4265.10992,1198.6164064689565,5.90879751626913,7082.3816455032
La2ZrS5,mp-1198687,2117.43976,708.3562214576181,4.963733410030479,3516.091442652128
La3CuGeSe7,mp-510011,2211.24482,625.8645628899561,5.866857826990432,3671.8584094268845
La3LuSe6,mp-645695,4261.773639999999,1093.9067230200994,6.469328209893499,7076.841622226084
La3Mo4O16F,mp-1198818,2150.9304263999998,765.5876331086313,4.665310472784239,3571.704002575795
La4Cd4In2S13,mp-1196490,6606.987520000001,2124.8074850959506,5.16336701863756,10971.16088949865
La4Fe(SbS5)2,mp-1203562,4702.54752,1528.2315865418607,5.109673126945966,7808.763869502944
La4InSbS9,mp-1196663,8646.27904,3058.8233614247547,4.693793145334563,14357.484126644742
La6Sb4(SO4)3,mp-1223262,3217.3212399999998,922.6833055470552,5.790163945422655,5342.4876088219535
La8Sb2S15,mp-1195582,7342.95504,2564.341926855344,4.754928966575054,12193.263708207363
LaCuSO,mp-6088,501.03174,135.84241264338414,6.124617206709288,831.9827778765738
LaCuSeO,mp-552488,594.82174,146.14257085077844,6.758638028487416,987.7247369329878
LaCuTeO,mp-546790,692.10174,164.19791995991815,6.999248087992701,1149.2619773318356
LaF3,mp-905,1175.4040776,326.1652750807279,5.984096220582201,1951.8043898957376
LaGaO3,mp-5837,1026.50668,244.776697806021,6.9637120671375285,1704.5544442658645
LaGaS3,mp-4816,3657.8816399999996,1399.3919751039664,4.34049606706342,6074.055364218877
LaMg2H7Pd,mp-1180682,1203.9642,454.391481212654,4.399795488138083,1999.2295888878157
LaTaN2O,mp-550514,727.7322999999999,133.42307958564874,9.057113041682872,1208.4279141766708
LaVI5O16,mp-1202389,4321.43888,1474.4794468918487,4.866746769031425,7175.918084164148
LaZnAsO,mp-549589,590.47094,154.89931395845508,6.329918696896234,980.5000635620247
Li2B4O7,mp-4779,676.4872,466.64867875942014,2.4072358388353647,1123.3334236548474
Li2CdGeS4,mp-1189383,654.386,350.5641099724573,3.0996713203798323,1086.6335176361074
Li2CdSnS4,mp-1188784,746.526,374.1396937644697,3.313296097401023,1239.6355872326315
Li2Ga2GeS6,mp-554782,836.716,489.29861987700843,2.8395739313520427,1389.3996056492856
Li2In2GeS6,mp-1191476,1017.096,518.1722214385723,3.2593944109811965,1688.9276424825932
Li2In2GeSe6,mp-1191200,1579.836,599.6262885580255,4.375023988907741,2623.379396821077
Li2In2SiS6,mp-1191903,927.987,501.7393280987524,3.0712335679088767,1540.9586667969338
Li2In2SiSe6,mp-1191817,1490.7269999999999,584.6080787208679,4.2343075835552195,2475.4104211354174
Li2PtO3,mp-531826,3083.5703999999996,666.1738716940547,7.6862653000641314,5120.389113811388
Li2TeMoO6,mp-1203622,1333.6736,512.6939384353232,4.319569530413783,2214.6171148930616
Li2TeWO6,mp-1196881,1685.2736,510.8354423236782,5.478207694399647,2798.4626507096214
Li2ZnSnS4,mp-555186,652.5219999999999,352.33512162435875,3.075305884410742,1083.538272815965
Li3Bi,mp-23222,229.8034,74.88789412092665,5.095583576182748,381.5975233375064
Li3PS4,mp-985583,720.227048,644.980015636747,1.8542669866217394,1195.9651500259931
Li3ScN2,mp-542435,750.338496,497.4472018838932,2.504720864974737,1245.9663857818875
LiAlB14,mp-8204,370.55307719999996,244.48639067743554,2.5167775565522934,615.3178609394456
LiAsS2,mp-555874,291.98519999999996,158.8211673254257,3.0528224898104876,484.8528314690142
LiAsSe2,mp-1078724,479.5652,180.1193542287808,4.421161473687972,796.3367495818424
LiB3,mp-1222413,157.496,146.89719224397047,1.7803489422648802,261.52826083323356
LiB3O5,mp-3660,477.48400000000004,318.68110831890215,2.4880070232559994,792.8808356764345
LiBi3(ClO2)2,mp-754206,1537.5716,376.1190099246799,6.788270845459157,2553.197709494668
LiBiS2,mp-1222404,280.0514,85.40092773823045,5.445330661763359,465.03629035602324
LiBr,mp-976280,173.69,99.3445024061208,2.9032208475784156,288.41903047775395
LiCa3As2H,mp-1192528,1112.10456,584.1222200119627,3.1614840263843815,1846.6930680240032
LiCdBO3,mp-6126,534.4836,204.26583499690264,4.344979659816659,887.5308982570077
LiCl,mp-22905,42.394000000000005,32.856351560680025,2.1425657398214,70.3968931894404
LiF,mp-1138,25.939403199999997,17.02215120415618,2.5304317804069387,43.07339237788904
LiGa(GeSe3)2,mp-1222398,1391.408,562.1696138591242,4.109947041994989,2310.4873415797724
LiGaO2,mp-5854,434.6512,171.72218722098282,4.2030404435495,721.7552979445699
LiGaS2,mp-3647,563.1759999999999,319.85357696230477,2.9237620484129625,935.1757493715213
LiGaSe2,mp-11582,938.336,374.1015745850539,4.165028140620471,1558.1435855971777
LiGaTe2,mp-5048,663.728,239.65377548288564,4.598910538235989,1102.1462735962846
LiH3(SeO3)2,mp-696288,527.76244,270.85746394737725,3.2355399653095818,876.3701495041383
LiI,mp-570935,267.69094,130.39149697099566,3.4090510038684037,444.5112636448767
LiIO3,mp-23384,1454.74936,567.1687177525457,4.259170276463127,2415.6681443913476
LiIn(IO3)4,mp-973966,821.36968,284.1810755323359,4.799462593368732,1363.9164417607403
LiInS2,mp-1188392,743.556,365.5210189743567,3.377928278021819,1234.7037862048294
LiInSe2,mp-20187,559.358,210.40947671206862,4.414420042906587,928.8358112152425
LiInTe2,mp-20782,753.918,266.1031655628087,4.704605033033507,1251.9102920129387
LiMgAs,mp-12558,106.1676,58.328389330975824,3.022463836722795,176.29544740716213
LiMgBi,mp-570213,240.2264,77.94396843335585,5.117847218284155,398.9053220286782
LiMgN,mp-37906,45.2527,30.452298785809447,2.4675928982460373,75.14387621912982
LiMoIO6,mp-558917,651.56374,260.23128451863494,4.157636337427093,1081.947044650005
LiNbO3,mp-3731,1182.7646399999999,429.06236195769645,4.577485851594526,1964.026891313085
LiSbS2,mp-1079885,385.662,169.30242856169352,3.7826203849741353,640.4068175030892
LiSbSe2,mp-37480,573.242,183.4092510914638,5.189982129861168,951.890735615917
LiSbTe2,mp-1222285,383.90099999999995,114.56856798665653,5.564201590448894,637.4826082068065
LiSiB6,mp-973391,399.57,281.67713989551106,2.3555393777694906,663.5015948413619
LiTaO3,mp-3666,471.77416,105.12489484369374,7.452082824503236,783.399423292399
LiZnBO3,mp-1222376,262.3184,117.08812040451187,3.7201891155408826,435.58995108800536
LiZnN,mp-7575,86.3567,28.78282869116706,4.982091077680031,143.39867401265622
Lu2O3,mp-1427,3183.4576,540.2615684677361,9.78462289416088,5286.255711664676
Mg2Ge,mp-408,121.25,64.57586863742208,3.1178885561064233,201.34036182524997
Mg2GeSe4,mp-1192564,1748.36,672.0344668586747,4.320046404839095,2903.2200824807755
Mg2Si,mp-1367,76.6955,63.69904837788204,1.9993371522115477,127.35587398242029
Mg3As2,mp-1990,1782.0656,944.6147476461049,3.132694630713741,2959.1895480439684
Mg3AsN,mp-1206514,161.84329999999997,74.42114156493827,3.6111663522785498,268.74712231746366
Mg3N2,mp-1559,807.4272,489.827010464277,2.73722024386655,1340.7644090354513
Mg3P2,mp-2514,1078.900192,866.2922139668336,2.0680734386085926,1791.5559177782402
Mg3Sb2,mp-1196139,2531.48,1177.5395959499585,3.569834467371242,4203.621436316567
Mg5B3O9F,mp-560026,1267.8040127999998,698.9004665527352,3.0122144608524106,2105.2380920466458
MgCu2GeS4,mp-2222834,352.29699999999997,157.84828631548194,3.706108854275235,585.00293154598
MgCu2SiS4,mp-1205334,615.4849999999999,303.15496762818077,3.371334784326635,1022.0368874063008
MgF2,mp-1249,124.6036128,64.91790990921109,3.187243199654242,206.9091668938998
MgGeN2,mp-7798,499.8336,188.12025622947417,4.412035345023502,829.9932195993176
MgO,mp-1265,40.3044,18.4427700910204,3.6289033819523207,66.92703075587303
MgSe,mp-1018040,206.52999999999997,105.19956856773545,3.260005132094054,342.95113342489793
MgSiN2,mp-3677,321.61560000000003,169.7046730175214,3.1469685467816175,534.0552682279989
MgTe,mp-13033,151.905,67.5217326217723,3.7357481379341437,252.24418691187302
Mn(PbO2)2,mp-21823,4266.68516,898.1721528426774,7.888239877665714,7084.997393062473
Mn(SbSe2)2,mp-1210700,1228.59609,382.09506189337435,5.339330465061909,2040.1318045170094
Mn11Si19,mp-567968,4551.7719799999995,1438.8417035150683,5.253111010460837,7558.395195045233
MnF2,mp-560902,185.8697028,78.6116961747604,3.9261829704143527,308.64390279673137
MnI2,mp-28013,308.746985,107.54303416765337,4.767267673406124,512.6864302874642
MnO,mp-1232659,283.74978,85.9056100387418,5.4848291586156375,471.1775948291552
MnO2,mp-644514,521.62107,173.18380507009397,5.001461680242682,866.1721646966932
MnP4,mp-569522,1072.9985580000002,433.09111836081127,4.1140442471047685,1781.7560239644658
MoO3,mp-715584,575.7528,216.31208088552106,4.4198179463231755,956.0600171043363
MoSe2,mp-1634,507.71999999999997,129.4527726305449,6.5127140791360825,843.0888948941518
Na(GeP)3,mp-1104707,667.66211056,317.92221148273836,3.4872650536204644,1108.6790178734882
Na2Be4B4O11,mp-1020144,2410.12533248,1652.7588755960687,2.421470747535384,4002.1072699853535
Na2Cd(GeS3)2,mp-1190146,992.12107712,555.9985001919881,2.96305800606685,1647.4558073550313
Na2CdSnS4,mp-2831941,405.36053856,222.12645205745184,3.0303325160156858,673.1170103368956
Na2EuGeSe4,mp-1221353,586.42353856,204.5170268980614,4.761360020347146,973.7791953526914
Na2Ga2GeS6,mp-1190388,900.91107712,536.3449187660344,2.789246223367379,1495.9980390904452
Na2Ge2Se5,mp-17964,2344.23815424,978.3476000115535,3.978850703455322,3892.6990365297956
Na2In2GeS6,mp-1190145,1081.29107712,581.9893308348178,3.0851529070957584,1795.5260759237533
Na2In2GeSe6,mp-1190429,1644.03107712,666.7171580626866,4.0946566279993,2729.9778302622367
Na2In2SiS6,mp-1190138,992.18207712,551.6837863518672,2.9864156623723432,1647.5571002380937
Na2Mo2Se2O11,mp-1195277,1143.5458771200001,488.3321592417072,3.8885471035857653,1898.9026034071233
Na2Nb4Se4O19,mp-1192640,1037.43365856,440.84806891357647,3.9076934674797497,1722.6991190446452
Na2S,mp-648,78.04453856,68.60267970013784,1.8890808023843084,129.5960052136501
Na2Se,mp-1266,124.93953855999999,77.2135617348962,2.686924163065691,207.46698474185706
Na2Te,mp-2784,173.57953856,95.90002973074063,3.0055841040984324,288.2356049412811
Na2TeS3,mp-1190141,1079.09815424,616.9087338725751,2.904618695480478,1791.8846418114724
Na2TeSe3,mp-573581,1641.83815424,671.663154742201,4.059082855596543,2726.336396149956
Na2Ti3O7,mp-3488,603.15267712,289.7451538065769,3.456687956033042,1001.5585834821358
Na2Zn(GeS3)2,mp-1190399,898.11707712,532.3858949030106,2.8012734883031762,1491.3584929383646
Na2Zn(GeSe3)2,mp-1190476,1460.85707712,601.7438170156992,4.031300660981383,2425.8102472768487
Na2Zn(SnS3)2,mp-1190487,1082.39707712,586.939238563255,3.0622635428687723,1797.3626321314127
Na3MoO4F,mp-1194849,991.6212441600001,562.3746245436955,2.9279874008081905,1646.6258151981772
Na3Sb,mp-7956,381.45861568,232.17691812387204,2.728208035261483,633.4269336277952
Na3Zn(BO2)5,mp-560158,1393.70923136,845.2840413228051,2.7379064468466967,2314.3086261543376
Na4Mg(GeSe3)2,mp-1103730,735.30407712,323.53548336994055,3.773932717271349,1221.001145888019
Na4Mg(SiSe3)2,mp-1103351,646.19507712,305.06606980919986,3.517376320721198,1073.0321702023596
Na5Gd(MoO4)4,mp-556070,1823.8984928,736.4846603516414,4.112311992161791,3028.6547008072585
NaAsS2,mp-5942,648.16547712,377.2032996439169,2.8533793246114985,1076.3040963791884
NaAsSe2,mp-984519,2046.65095424,844.2655477837196,4.025444214952513,3398.5438652096886
NaBiS2,mp-1221125,296.10016928,95.23997070706925,5.162600272406609,491.68589871631315
NaBiSe2,mp-1221101,389.89016928,107.46877154353464,6.024334776269959,647.4278577727271
NaBr,mp-22916,102.89376928,51.949789918521965,3.2889280951307467,170.8591235991669
NaCdAsS3,mp-1192203,1226.0694771199999,562.2278667782199,3.621194155299142,2035.9362651235945
NaCl,mp-22862,58.44276928000001,43.625325465502776,2.224545043829438,97.04650154973037
NaF,mp-682,41.98817248,23.889026260060266,2.918620456906104,69.72300073817901
NaH3(SeO3)2,mp-1220990,559.85997856,299.7941266609154,3.101025949304965,929.6693662247181
NaI,mp-23268,149.89423928,66.68896277659789,3.7323303560221612,248.90524018272825
NaIn(IO3)4,mp-1196607,1674.83689856,577.90267981543,4.812457525080687,2781.132100242061
NaIn(TeO3)2,mp-1194878,3912.03335424,1265.018772947184,5.135168231079662,6496.084214557756
NaIn3S5,mp-1195769,2111.07507712,796.3213765298211,4.402145592724887,3505.5226380833674
NaInS2,mp-20289,201.93776928,83.6359557073411,4.009346842222601,335.32555491149736
NaInSe2,mp-22473,295.72776927999996,96.18797473292786,5.105290087782719,491.0675139679112
NaInTe2,mp-22483,786.01553856,254.28877528651236,5.1327845960283245,1305.2095087335188
NaLa2TaO6,mp-13019,1155.48997856,285.5542309167873,6.719340996291562,1918.7362504636762
NaNb2PS10,mp-557436,2241.70516512,1407.3472797518298,2.6450038707838868,3722.4390024807635
NaNbSe2O7,mp-1190450,771.62389856,334.37346335118343,3.831977619992375,1281.3116282810754
NaSb,mp-7944,1157.99815424,477.144587518805,4.0300177859408866,1922.901174166212
NaSb(PS3)2,mp-554384,1596.34917312,955.6753529486472,2.773745454166595,2650.800165900366
NaSbF6,mp-5955,258.74018848000003,141.361871001442,3.039349918240008,429.64819107048737
NaSbS2,mp-5414,417.75953856,193.5071325809145,3.5849119614937073,693.706034223669
NaSbSe2,mp-1220879,302.66976927999997,102.88752122861273,4.884897314723899,502.5949761682485
NaSbTe2,mp-1220883,399.94976928,126.85507391371195,5.235361866714497,664.1322165670964
NaSc(SeO3)2,mp-1194561,1287.44832512,601.9811720577214,3.55137060646393,2137.8582400904975
NaSm(PS3)2,mp-561232,1710.74917312,906.6098677114744,3.1333939065656304,2840.7658351194063
NaY(Te2O5)2,mp-1195227,3129.15847712,1133.0752765996365,4.585829383228455,5196.089896840322
Nb2AgPS10,mp-554930,2581.2188880000003,1358.222839242014,3.1557522662200452,4286.21480296981
Nb2O5,mp-581967,3721.33664,1436.934978242596,4.3004206622122565,6179.424870689979
Nb2Pb2Se4O15,mp-1199265,2312.08752,763.3369616501556,5.029642012956659,3839.3116523583085
Nb2Tl3CuSe12,mp-570757,7240.11464,2058.4737701064455,5.840488900551256,12022.493206382593
Nb2Tl4S11,mp-17803,2712.12192,910.3007120977321,4.947358978950995,4503.5844015422
Nb3CuO8,mp-27383,1881.04136,581.1618561232456,5.374651882707169,3123.5426641703943
NbAg2(PS4)2,mp-554336,5016.882432,2315.761018189601,3.5974045704370456,8330.729270875217
NbCu3Se4,mp-4043,599.38438,181.82844767762958,5.4738474183337145,995.3011788998195
NbCuO3,mp-17272,817.80232,279.1947379777856,4.863962376053679,1357.9927011161144
Nd10Se14O,mp-1202414,10255.4376,2586.3788160257272,6.584323485160012,17029.55477987854
Nd2HfS5,mp-1196123,2509.196,681.8002000189014,6.11120088207798,4166.617983756453
Nd2O3,mp-1045,2691.8576,689.0489404160857,6.487107728262267,4469.934706524115
Nd2S3,mp-438,1538.716,477.1530517042118,5.354881460522223,2555.0980304024856
Nd2Se3,mp-32688,4202.912,1070.8416557522758,6.517396416166739,6979.0995694819385
Nd2ZrS5,mp-1196300,2160.1319999999996,690.3979240062843,5.195530650205344,3586.98357501279
Nd4(GeS4)3,mp-560086,2359.336,870.9669368160305,4.498184068338872,3917.769599235777
NdCuSO,mp-542314,511.7048,131.4642510953574,6.463398253799101,849.7058109667396
NdCuTeO,mp-974307,702.7747999999999,159.91525495925615,7.29752149486508,1166.9850104220013
NdF3,mp-254,1207.4232576,306.0975333537723,6.550113185162411,2004.973489166235
NdLuSe3,mp-13327,1112.1779999999999,259.74459154094785,7.110119240815493,1846.8150180130544
NdMoO4F,mp-1192562,1292.7120128,423.68158397213637,5.066537891481002,2146.598799117519
Ni2Te3O8,mp-17360,1256.3639999999998,363.082003916808,5.745923734484667,2086.241503869842
NiO,mp-19009,74.69279999999999,18.34183362776642,6.762154477618838,124.03031239374046
NiS2,mp-1180046,245.64679999999998,103.50869887667356,3.9407906041914456,407.90610798527683
P2Ir,mp-10155,1016.6580960000001,183.4509259235919,9.202463695856821,1688.2004857831735
P2Os,mp-2319,504.355048,88.64966921430491,9.447313995231188,837.5012606409181
P2Pd,mp-28266,336.735048,100.96585044697865,5.538126998604,559.1617022974261
P2Pd3S8,mp-3006,637.7275239999999,315.60304137067794,3.355390565467712,1058.9714674480888
P2Pt,mp-730,1028.126096,187.40592135098834,9.109869824238285,1707.2435477989418
P2Rh,mp-15953,659.412096,181.00969000940165,6.04928689916941,1094.9795463965895
P2Ru,mp-1413,326.03504799999996,87.36287712925868,6.197070793396386,541.393934284806
P2Se5,mp-28860,1826.9900959999998,815.327802045095,3.720943185169942,3033.788428699284
P4Os,mp-1103842,942.375144,234.23808984740512,6.680598971005209,1564.8507420048004
P4Ru,mp-27173,674.8951440000001,233.46729289993837,4.8002002274080775,1120.6897524706324
PH6NO4,mp-1220029,230.051404,219.37955042936727,1.7413170139172724,382.0093436681795
POsS,mp-1102534,1013.0750479999999,182.2419066378431,9.230866410680678,1682.25069460167
POsSe,mp-1101841,1200.6550479999999,202.1571776454086,9.862299404533555,1993.7346127144974
PPdS,mp-7280,1355.670096,448.8316178972408,5.015562776918197,2251.1431558293725
PPdSe,mp-3123,1730.8300960000001,487.5873488066263,5.894556122281345,2874.110992055029
PRuS,mp-1095584,656.4350479999999,180.3430991231211,6.0442348345432,1090.0360418894459
PSe,mp-28885,1758.940192,921.5979334272436,3.169265900767657,2920.788904628904
Pb2O3,mp-20078,1849.5928,312.20383580650474,9.837550822423589,3071.32110170208
Pb2SeN2O9,mp-1192446,1330.7359999999999,412.8977544895329,5.351782835590682,2209.7391153310173
Pb3O4,mp-22633,2742.3903999999998,525.7169093310843,8.662164587521179,4553.8463950688
Pb3Se2(BrO3)2,mp-1194412,2070.6488,533.3402618314843,6.446903546717075,3438.39322560841
PbBr2,mp-2456335,1468.032,508.49117281157277,4.794035014492292,2437.7244870189306
PbCl2,mp-23291,1112.424,319.9822095088894,5.772894416406985,1847.2235106234377
PbI2,mp-567503,922.01788,268.7253638919844,5.697440270130672,1531.0467098437107
PbN6,mp-667338,3494.8823999999995,1281.3062466794674,4.529275318381045,5803.388758372767
PbS,mp-21276,957.06,213.4355962686329,7.445972212994699,1589.2355190801957
PbSe,mp-2201,286.15999999999997,59.05444982815671,8.046470006595401,475.1798592982559
PbSeO4,mp-22342,1400.6303999999998,362.5049529075341,6.415916467935371,2325.801497067584
Pd(IO3)2,mp-1198404,1824.90136,569.9413963499699,5.3168975273217685,3030.3200009714706
PdS2,mp-13682,682.2,240.46269291447265,4.711000020437429,1132.8197512345198
PdSe2,mp-2418,1057.36,276.089714769685,6.3594820579421425,1755.7875874601752
Pr10Se14O,mp-560835,10122.0636,2642.9093320437887,6.35968924042202,16808.08204240983
Pr2S3,mp-15179,1512.0412,488.706204242634,5.137654200236373,2510.8034829087433
Pr2Se3,mp-32689,4149.5624,1094.1215182398769,6.297756108096,6890.510474494454
Pr2Te3,mp-32581,5316.9223999999995,1335.6738985908535,6.610114466259504,8828.95735928063
Pr2Te4O11,mp-2980,1936.4173999999998,529.6468688053251,6.071020016028592,3215.496741943998
PrBN2,mp-9028,1078.3923,302.39849290010125,5.921697975730973,1790.7125432706266
PrCuSO,mp-6166,505.0361,133.81202691806052,6.267240646514073,838.6321740933041
PrF3,mp-2651,1187.4171575999999,314.0666198268443,6.278134809847106,1971.7525785459286
PrLuSe3,mp-13326,1105.5093,262.7259017084971,6.987287394207647,1835.741381139619
