params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 1000}",0.47995154099746556,0.4139000929454764,0.4481745367864863,0.4442905137155697,0.4342016343335408,0.4160237164723889,0.46120282529293116,0.5667614942624981,0.44132131474491826,0.45990664915359714,0.4565734318704872
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 3000}",0.48018372117479025,0.4130056936715761,0.44778986751164795,0.4437848951562101,0.4343373617740326,0.4159655876029829,0.46104708662531935,0.5665654948795721,0.44116180076644806,0.459850376430568,0.45636918855931474
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 5000}",0.4801833269081067,0.41300524639177466,0.447789039346298,0.4437836095279873,0.434336371503488,0.41596415309050144,0.46104745202763714,0.5665651129516441,0.4411614747276998,0.4598506607807559,0.45636864472558936
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 7000}",0.4801833324169082,0.41300524917122544,0.4477890428345137,0.4437836090335017,0.43433637494454885,0.41596414796957637,0.4610474593455943,0.566565119192032,0.44116147149468526,0.45985065772994155,0.45636864641325275
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 9000}",0.4801833324169082,0.41300524917122544,0.4477890428345137,0.4437836090335017,0.43433637494454885,0.41596414796957637,0.4610474593455943,0.566565119192032,0.44116147149468526,0.45985065772994155,0.45636864641325275
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 1000}",0.5072136812397241,0.4239060714047085,0.4811112326650528,0.44156981162795456,0.4822551381795859,0.4648089889636411,0.5014911811977462,0.5898408773189496,0.445286852955492,0.5125608352170483,0.4850044670769903
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 3000}",0.5072103112826258,0.42390078486298094,0.4811000183364549,0.4415564488602937,0.48222626485940817,0.4647998194953437,0.5015056769966275,0.5898353442548439,0.44527803898052265,0.5125634559570954,0.4849976163886197
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 5000}",0.5072103112826258,0.42390078486298094,0.4811000183364549,0.4415564488602937,0.48222626485940817,0.4647998194953437,0.5015056769966275,0.5898353442548439,0.44527803898052265,0.5125634559570954,0.4849976163886197
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 7000}",0.5072103112826258,0.42390078486298094,0.4811000183364549,0.4415564488602937,0.48222626485940817,0.4647998194953437,0.5015056769966275,0.5898353442548439,0.44527803898052265,0.5125634559570954,0.4849976163886197
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 9000}",0.5072103112826258,0.42390078486298094,0.4811000183364549,0.4415564488602937,0.48222626485940817,0.4647998194953437,0.5015056769966275,0.5898353442548439,0.44527803898052265,0.5125634559570954,0.4849976163886197
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 1000}",0.5518370010755229,0.4396222023406235,0.5134310524676413,0.45438782291187374,0.4898826078821545,0.48929158749547474,0.5200287223421319,0.567845760286001,0.4462784155220543,0.5593688143868447,0.5031973986710323
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 3000}",0.5518369972940196,0.4396221579180811,0.513430915108796,0.4543877270961164,0.48988253060391923,0.4892914916277033,0.5200287654634631,0.5678457720054629,0.4462783665497792,0.5593688479149466,0.5031973571582287
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 5000}",0.5518369972940196,0.4396221579180811,0.513430915108796,0.4543877270961164,0.48988253060391923,0.4892914916277033,0.5200287654634631,0.5678457720054629,0.4462783665497792,0.5593688479149466,0.5031973571582287
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 7000}",0.5518369972940196,0.4396221579180811,0.513430915108796,0.4543877270961164,0.48988253060391923,0.4892914916277033,0.5200287654634631,0.5678457720054629,0.4462783665497792,0.5593688479149466,0.5031973571582287
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 9000}",0.5518369972940196,0.4396221579180811,0.513430915108796,0.4543877270961164,0.48988253060391923,0.4892914916277033,0.5200287654634631,0.5678457720054629,0.4462783665497792,0.5593688479149466,0.5031973571582287
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 1000}",0.5718284816440756,0.5386100155764645,0.5592842491358114,0.5559510287235059,0.529014573056402,0.48572461333884903,0.5754145303262286,0.6649555379574543,0.5409049663245047,0.5417617403717477,0.5563449736455044
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 3000}",0.5842302086953909,0.505269335451916,0.5522847808431353,0.5393862224181507,0.49415733636832176,0.4544341588676348,0.5695596276237289,0.653039881339441,0.5144797415428128,0.5061095793267263,0.5372950872477259
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 5000}",0.5904379397713145,0.4835786778611419,0.5548125724929268,0.540428718848069,0.47567223872264547,0.4495287395600685,0.5687556576079119,0.6356086660147208,0.504901522799316,0.5058090549043579,0.5309533788582472
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 7000}",0.589953111894849,0.47658412867069166,0.5548654342797006,0.5437597780835005,0.4662574946525381,0.445322481716747,0.5719920664036096,0.6239196757080161,0.5015377717893224,0.5092823958572512,0.5283474339056224
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 9000}",0.5927286868635372,0.4730006146634488,0.55281351865612,0.5455423502515703,0.46269412024783574,0.4390928961470739,0.5738780989536063,0.6198048912872657,0.4986514090801646,0.514944235464613,0.5273150821615236
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 1000}",0.5040332719706409,0.38187373163708427,0.45046983258391926,0.4506717910615861,0.4222668881824709,0.4087372495678932,0.4945985492396265,0.5951595408496825,0.44755869260446407,0.48339809022982244,0.46387676379271897
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 3000}",0.501676331077952,0.37784135331861407,0.4560507234285402,0.44203519922143264,0.4147060879812431,0.410247765393746,0.49268571513228454,0.5917719594061512,0.44039714582057193,0.4840057204831392,0.4611418001263675
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 5000}",0.5014013537297697,0.3780346614325845,0.4561032934742864,0.4421309140790869,0.41464564324887737,0.41029969540038735,0.4927080712999071,0.5919697394693173,0.44026941742613135,0.48397201728519,0.46115348068455375
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 7000}",0.5013919310034061,0.37802821947659576,0.45611543482289385,0.44212349567741954,0.4146347257090296,0.41029312432398257,0.49270901946310436,0.5919827069499337,0.44023887773214754,0.4839767331364367,0.461149426829495
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 9000}",0.5013910103496991,0.37802925193643616,0.45611539727269895,0.442124249120157,0.41463377284005787,0.41029280759702147,0.49270779247428387,0.5919831397644271,0.4402369415195078,0.4839769488705099,0.46114913117448
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 1000}",0.4894916391972451,0.4031741788401316,0.4668566462983799,0.4471864140367084,0.4326792279851449,0.40723272951606637,0.4580212982329799,0.5818540570382306,0.44228071904019534,0.4599477513557048,0.4588724661540787
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 3000}",0.4894437801996782,0.40320008679186287,0.4668765764434624,0.4470421042769898,0.43253635036695925,0.4070357368239404,0.4579221747221048,0.5819158096877785,0.4423396833227764,0.4598903784095918,0.4588202681045145
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 5000}",0.4894437444545076,0.40320009607347707,0.4668765333098764,0.4470420728816373,0.4325363499097025,0.40703573731418824,0.45792220732346683,0.5819157959622182,0.4423396685972554,0.45989033105737276,0.45882025368837026
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 7000}",0.4894437444545076,0.40320009607347707,0.4668765333098764,0.4470420728816373,0.4325363499097025,0.40703573731418824,0.45792220732346683,0.5819157959622182,0.4423396685972554,0.45989033105737276,0.45882025368837026
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 9000}",0.4894437444545076,0.40320009607347707,0.4668765333098764,0.4470420728816373,0.4325363499097025,0.40703573731418824,0.45792220732346683,0.5819157959622182,0.4423396685972554,0.45989033105737276,0.45882025368837026
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 1000}",0.5106239957858009,0.4209312833569162,0.4834278096082708,0.4580552899293123,0.44833142457001757,0.46189038516255193,0.5007243593651469,0.5973820374809521,0.4512815777574302,0.5182508683543121,0.4850899031370711
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 3000}",0.5106248965861332,0.4209314713590765,0.4834244105595081,0.4580535534092936,0.44833076298695046,0.4618885645580632,0.5007241870395867,0.5973814052171498,0.45128089350260847,0.5182492896948188,0.48508894349131887
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 5000}",0.5106248965861332,0.4209314713590765,0.4834244105595081,0.4580535534092936,0.44833076298695046,0.4618885645580632,0.5007241870395867,0.5973814052171498,0.45128089350260847,0.5182492896948188,0.48508894349131887
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 7000}",0.5106248965861332,0.4209314713590765,0.4834244105595081,0.4580535534092936,0.44833076298695046,0.4618885645580632,0.5007241870395867,0.5973814052171498,0.45128089350260847,0.5182492896948188,0.48508894349131887
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 9000}",0.5106248965861332,0.4209314713590765,0.4834244105595081,0.4580535534092936,0.44833076298695046,0.4618885645580632,0.5007241870395867,0.5973814052171498,0.45128089350260847,0.5182492896948188,0.48508894349131887
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 1000}",0.5336836805251644,0.44126465331212666,0.5204537653514506,0.4528155192161363,0.49254750855199686,0.5035242378132014,0.5541710744723944,0.5663196576529422,0.4570456713544451,0.5569841927672123,0.507880996101707
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 3000}",0.5336836819975643,0.4412646522369578,0.5204537639286413,0.45281551772883777,0.49254750705193934,0.5035242370062314,0.5541710753442592,0.5663196594905691,0.4570456669563067,0.5569841932638981,0.5078809955005206
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 5000}",0.5336836819975643,0.4412646522369578,0.5204537639286413,0.45281551772883777,0.49254750705193934,0.5035242370062314,0.5541710753442592,0.5663196594905691,0.4570456669563067,0.5569841932638981,0.5078809955005206
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 7000}",0.5336836819975643,0.4412646522369578,0.5204537639286413,0.45281551772883777,0.49254750705193934,0.5035242370062314,0.5541710753442592,0.5663196594905691,0.4570456669563067,0.5569841932638981,0.5078809955005206
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 9000}",0.5336836819975643,0.4412646522369578,0.5204537639286413,0.45281551772883777,0.49254750705193934,0.5035242370062314,0.5541710753442592,0.5663196594905691,0.4570456669563067,0.5569841932638981,0.5078809955005206
"{'learning_rate': 0.09, 'max_depth': 1, 'n_estimators': 1000}",0.5667729970143027,0.5266540555793872,0.5523785030825602,0.5547777347512783,0.5230138870557766,0.4697572360930993,0.5773670383934993,0.6591638049310746,0.5350509254491522,0.5310629561090843,0.5495999138459216
