params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'max_depth': 5, 'max_features': None, 'n_estimators': 1000}",0.4700761088599982,0.5068228011308994,0.5529935597563634,0.4937108679843574,0.46987297083482626,0.43522369112178627,0.5442053680281546,0.5320546807028255,0.526359891470039,0.4860574868299183,0.5017377426719168
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 100}",0.41379218881366026,0.45716757033458977,0.4604685662535911,0.4259025445629798,0.39890956951205236,0.4098787152876328,0.5293675529947796,0.5067559749482974,0.4406243184337686,0.45193981495857205,0.44948068160999244
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 200}",0.4126462835907618,0.4554778632677716,0.45739850620142675,0.41472149044012446,0.39644565701562484,0.4032060830843838,0.5158925525458202,0.5017672377198555,0.44393253274163386,0.4537550810424533,0.4455243287649857
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 300}",0.4134792318225189,0.4551923643061826,0.45805710069047734,0.41473050388220695,0.3972829681781396,0.4000743471854543,0.5162539143312335,0.5037738389412192,0.4440072197589078,0.45530572565653166,0.44581572147528714
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 400}",0.41278903964682506,0.454133021301017,0.45870705946544676,0.41690979691081725,0.39499361713346276,0.39814290831594296,0.5151444398666738,0.5054838602258757,0.44601723267264237,0.45422807131442156,0.4456549046853125
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 500}",0.4100943322390895,0.4527606712962108,0.4575689543251217,0.41646395138111536,0.3940169674140648,0.3965076826097792,0.5133602494237043,0.5051851856426894,0.4458127603159408,0.4524333344594797,0.44442040891071954
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 600}",0.4103409741809488,0.4536093108929288,0.4580695239648961,0.4174986710639606,0.3927783424171,0.3965774924095455,0.5135460427635179,0.5043692402872206,0.44890149461161394,0.45337383702786094,0.4449064929619594
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 700}",0.4120468045296415,0.45292570559038986,0.45763108416347464,0.415978948175519,0.3923158629841119,0.39536781106152824,0.512204181508062,0.5031862238874488,0.4481930339323974,0.4529825839106589,0.44428322397432324
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 800}",0.41180170413029565,0.4527575844008443,0.4573928352905431,0.418224101202502,0.39263948620854705,0.39542989413392376,0.5113904111171227,0.5026611932437773,0.4476826656675685,0.452821085749998,0.44428009611451225
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 900}",0.41255303927206893,0.4528641703515414,0.4578435400415316,0.41677497915124323,0.392263550964456,0.3959151085482114,0.5118557398790324,0.5028964616078897,0.44776594058214214,0.4525556490070003,0.4443288179405117
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 1000}",0.4122328462021829,0.45378002499510495,0.45710633374932486,0.4170105289627516,0.3927355008976503,0.39490659198927863,0.5116483256969462,0.502972731876391,0.44701081690282957,0.4526722570684077,0.4442075958340868
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 100}",0.4153526789159373,0.46598983092162644,0.47275194499779494,0.4290804118751708,0.3944149140633489,0.4056318836792557,0.5139376020939014,0.5089833856613764,0.45645642767274724,0.4687608810025396,0.4531359960883699
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 200}",0.4229010214262627,0.46247099377303014,0.46535894821339796,0.4316569465976962,0.3966421228616881,0.40575370457653986,0.5229696140575313,0.507725979532403,0.4552903741849061,0.4644653103561882,0.45352350155796434
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 300}",0.42309390671057934,0.4606411642620833,0.46043105522585953,0.42910042203300547,0.3950820950534609,0.40509559186871347,0.5219308770724752,0.5079563140732619,0.4537882332668548,0.4652207268892574,0.45223403864555517
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 400}",0.4203725434964453,0.46065367790975376,0.46137337587563504,0.42710079973715914,0.39621674276407526,0.40070792644986425,0.5245232169514277,0.5096627960746711,0.4559058456187942,0.4659534271074427,0.4522470351985269
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 500}",0.42125362378819564,0.4608011159730207,0.46189945536666016,0.42473600440700604,0.3970394456872815,0.40090978398856414,0.5254941392404773,0.50971586554269,0.4560873182835977,0.4646100332937977,0.4522546785571291
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 600}",0.42167747010776974,0.45931769601406536,0.4626996981676141,0.425214174830173,0.3973624696446774,0.39945326826765304,0.5262449767487005,0.5119132329298776,0.45531217857984235,0.4638695089043225,0.45230646741946956
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 700}",0.42284453961627066,0.45960893403790753,0.4635656467588017,0.4264625375747138,0.3956740188554702,0.40120158463886674,0.5259220443854287,0.5117346464391117,0.4573481366686542,0.4632893141100189,0.4527651403085243
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 800}",0.42198711073640804,0.46084959285784144,0.46401255521825613,0.4254180065555913,0.39625647303967115,0.4015988712658695,0.5265427631475714,0.5105561381679935,0.45546604522612427,0.46298799482166103,0.4525675551036987
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 900}",0.4217768814044645,0.46075744489269743,0.4638727182591544,0.42613904461676216,0.397734219321095,0.4014721870779424,0.5259769839636669,0.5111646717254233,0.4555810039422188,0.4633859537065811,0.4527861108910006
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 1000}",0.4215605138455266,0.4600340443688858,0.464456683503681,0.42516217846483134,0.3971506779609672,0.4021287837808496,0.5270525004528606,0.5112162460905035,0.4556709068026107,0.46324239275815704,0.45276749280288725
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 100}",0.49102766743442694,0.4886848083537166,0.49272364356987974,0.48228209948844186,0.4774261726700472,0.4620295211117432,0.601486914308227,0.5782609735984436,0.5213523083490459,0.5261189615216013,0.5121393070405573
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 200}",0.48930525868952746,0.4951918388454913,0.4863176976713767,0.47653634849853543,0.45989326356512944,0.46084809820808154,0.5971022158636051,0.5832597221392245,0.5080155685914874,0.5258512536870769,0.5082321265759535
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 300}",0.48820933259083,0.5009134769096432,0.49083616514166817,0.476451496934155,0.4600562119343987,0.45593694769920734,0.5992933275346699,0.5812592478676004,0.5086068442901795,0.5260061884192188,0.5087569239321571
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 400}",0.4886552862050888,0.5030641302202559,0.49281299013917595,0.47587831441001827,0.45837851265414536,0.4541320065158055,0.5986814783443632,0.5837391667263327,0.5092977304605121,0.5269293488378175,0.5091568964513515
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 500}",0.4893402209758449,0.5052263440992392,0.493478676639961,0.47373046662340484,0.4552407302021868,0.45443635445859315,0.5977263381711907,0.5813697694018222,0.5107079159492549,0.527609538461278,0.5088866354982777
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 600}",0.48948351707669285,0.5064351953331611,0.4943430276282761,0.4765999233149988,0.458344543042627,0.4547690236308044,0.5992908337314824,0.58035333403761,0.512567697153393,0.5295783089270045,0.5101765403876051
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 700}",0.491316352437794,0.5057523363497299,0.49386932818447055,0.4778568015684755,0.45763585248114663,0.45616039070261355,0.5982850926264545,0.5792854670647875,0.513966558768767,0.5299438100219661,0.5104071990206206
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 800}",0.4908380885843733,0.5080728064932827,0.49462693505039657,0.4783708186796698,0.4583811662544365,0.45679884943469423,0.5971803219897904,0.5798448148807742,0.5139698971430724,0.5323759073126101,0.51104596058231
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 900}",0.4907074062955076,0.5092393302501695,0.4955504889514545,0.478712692024215,0.45840875654193336,0.45663548400610837,0.5963258537762596,0.5796454756168733,0.5133202662438556,0.5316395147007232,0.51101852684071
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 1000}",0.48999114377750613,0.5093717786773576,0.496292229228524,0.47915251352943056,0.4593669155793856,0.45586386477649593,0.5963327527683712,0.5803495137982412,0.5125375979313053,0.5312389614114138,0.5110497271478032
"{'max_depth': 10, 'max_features': None, 'n_estimators': 100}",0.409084762492548,0.45467191041986865,0.4890798944230703,0.41695954835345406,0.41852615824535344,0.37993512957948194,0.47661961141228676,0.4748380711473953,0.4720236786234973,0.427052277391909,0.44187910420888643
"{'max_depth': 10, 'max_features': None, 'n_estimators': 200}",0.40660826099522,0.4488926709194152,0.48960805724953377,0.41858788368386163,0.4184354509958838,0.3845764146910955,0.4665030754241177,0.4699529853729104,0.4703486792604915,0.42337676045155404,0.43968902390440834
"{'max_depth': 10, 'max_features': None, 'n_estimators': 300}",0.4049957482109185,0.4498736692806721,0.4871243188981734,0.42026646340379725,0.41990916398262024,0.3822641934101338,0.4666473697311619,0.47420016384779673,0.4693639340736339,0.42434129608845705,0.43989863209273644
"{'max_depth': 10, 'max_features': None, 'n_estimators': 400}",0.40838429409410865,0.45102291512255105,0.4848049817996427,0.42090836188624653,0.4204615519743383,0.3823418948325714,0.47013112419929776,0.47182045751885826,0.47007659532343266,0.4220282783227159,0.44019804550737635
"{'max_depth': 10, 'max_features': None, 'n_estimators': 500}",0.40682413912258963,0.4510252020919988,0.48386661332608627,0.4192635237654871,0.4226634581207977,0.38150279534196985,0.4714881797817695,0.4728574025685405,0.470843151888434,0.42327082268660005,0.44036052886942734
"{'max_depth': 10, 'max_features': None, 'n_estimators': 600}",0.40843022511960625,0.45081973410341075,0.4836233144052413,0.41954218699262447,0.4232963660405815,0.3818175267664084,0.47240477724141683,0.4731641684405192,0.4702178010248755,0.4230056026396329,0.44063217027743173
"{'max_depth': 10, 'max_features': None, 'n_estimators': 700}",0.40767325657485026,0.4507023930455303,0.48432097822527787,0.41979164912744477,0.4234399110470885,0.38064992554430016,0.4720907420964868,0.4717494205155381,0.47018015526486895,0.4221781466936948,0.440277657813508
"{'max_depth': 10, 'max_features': None, 'n_estimators': 800}",0.40674482831196257,0.4502610662305502,0.48509676745666436,0.4184685831588033,0.42336711797233245,0.381500109169293,0.47169138727962456,0.4716674634242953,0.4697931298942693,0.422596062295606,0.4401186515193401
"{'max_depth': 10, 'max_features': None, 'n_estimators': 900}",0.40806221999080794,0.45064427038042004,0.4849276662669761,0.41845026658184487,0.4230940084422477,0.3815407878886679,0.4735561144890833,0.47200215361576814,0.4704704159774067,0.4222141233296016,0.44049620269628253
"{'max_depth': 10, 'max_features': None, 'n_estimators': 1000}",0.40746736505294356,0.450916116137557,0.4846127638669768,0.4190280298419046,0.4223507503922797,0.3821307121198792,0.4743573159909189,0.4724797231725389,0.4710619448601831,0.42246732347309934,0.44068720449082815
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 100}",0.40284416626888386,0.44884010180234557,0.4447243591617852,0.40655507056409695,0.3767047071635268,0.38112964372116753,0.5047222279529849,0.4799410938644444,0.4403128932882662,0.4274467185682048,0.43132209823557066
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 200}",0.41050803431496363,0.4444382917461115,0.4460196607455153,0.40309120379661867,0.38412504493435534,0.3804899502963042,0.49656232954579915,0.4836146530760086,0.4363356517267493,0.4249442717378908,0.43101290919203156
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 300}",0.40743176038640216,0.4458326875012582,0.44372496001515593,0.4017418037977426,0.3796206581287925,0.37561776756426807,0.49700096673193517,0.4828840393672633,0.43593899000036734,0.43112001827987606,0.43009136517730606
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 400}",0.40599146425248633,0.4435883922903048,0.44240488889744967,0.40123097464808377,0.38058891779692,0.3761397167725916,0.4967172116772773,0.482569941359841,0.4339367051428392,0.43251156265970775,0.4295679775497502
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 500}",0.40322234434220006,0.43943687387516,0.4431957442659633,0.4016553884413233,0.38384507103008264,0.37493592969202655,0.49679175133213316,0.4805898630110734,0.4317050649500666,0.4312845109401255,0.42866625418801546
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 600}",0.4020380675551337,0.44059574113303596,0.442599667208706,0.40202018178573656,0.38230050425201334,0.3742909051469057,0.497473691682213,0.48093186739098365,0.4340215335819051,0.43356534660396423,0.42898375063405975
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 700}",0.4033999978560639,0.4398395124014324,0.4407177463958944,0.40055157352124443,0.3825586118488956,0.3746786180205447,0.4974758948758728,0.48169721930906295,0.43357844975113136,0.43155357847186826,0.42860512024520114
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 800}",0.40196970221857403,0.43826326318182174,0.44122297866919297,0.39998275977514164,0.3825902434900443,0.3763510919554745,0.4965517346442158,0.4806927468048017,0.43374080311009633,0.43327868286609794,0.4284644006715461
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 900}",0.40133628239859526,0.43820813058842656,0.4405847200792612,0.39932066529276133,0.3823216050785987,0.37691241410408743,0.49694143108056665,0.48149886722012464,0.43405536319319926,0.43275142494988905,0.42839309039855095
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 1000}",0.40210811089136944,0.43798926642582564,0.4406871944149453,0.3999292020322955,0.38096072514602497,0.37610714006863494,0.4975156437350106,0.4812884711801598,0.43366974330500835,0.4337494393981811,0.4284004936597456
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 100}",0.41879812813106837,0.4585988367845159,0.43762685010552665,0.4137475779311203,0.37673198687642406,0.3830522895143988,0.5075816157445016,0.4794867889760349,0.44774791989903345,0.4391801092199712,0.4362552103182596
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 200}",0.4162563726651789,0.44873404167367686,0.44036904305850144,0.412814006520557,0.38178669969295825,0.38772717705315746,0.5095165135296111,0.4836728055321202,0.4456558321559438,0.4474785185161549,0.43740110103978597
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 300}",0.4132484814232783,0.44947797743500517,0.4408681007755734,0.4128161923814668,0.3799608607601226,0.39017933657116566,0.5118552275033119,0.4835697048017329,0.44188139459194004,0.4502317253438618,0.4374089001587459
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 400}",0.4112262402203964,0.4475596263358192,0.44125759869517844,0.4102760639632242,0.3809195786506808,0.38877026923553537,0.5138914629668803,0.485780505072455,0.4404769820164517,0.45035188304618445,0.4370510210202806
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 500}",0.41059653577036964,0.4487840638667725,0.44349783882776317,0.40808364945892456,0.38136349362564526,0.3880816662990307,0.5127606772254977,0.4863917934966911,0.44089965118951213,0.4502273273765626,0.43706866971367686
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 600}",0.409884719699383,0.44753729969759937,0.4420882943154144,0.40747297954193673,0.38150163634182505,0.3875755033647687,0.5137440913194892,0.4880073178508886,0.4419947383433165,0.44985385843206566,0.4369660438906687
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 700}",0.4108379580848284,0.4464246929449698,0.4414255190417305,0.4080757741575865,0.3817568560240373,0.3872420766414312,0.5143945827104071,0.48777262058853804,0.44183743135940806,0.44882581057450993,0.4368593322127447
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 800}",0.4089687038285995,0.4460884867324499,0.4420749938569738,0.407308539299889,0.3820115807330924,0.3870550071370309,0.5154735431178787,0.4865226055613709,0.4417936346276136,0.44836716326161896,0.4365664258156518
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 900}",0.40923787039504433,0.44623155943687765,0.44220641875657113,0.4070736805899452,0.3816940005177241,0.3872011333729815,0.5158586912933989,0.48634888448459684,0.4419555210586285,0.44898340054678265,0.4366791160452551
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 1000}",0.409095172390354,0.44531482320100424,0.44060161904992995,0.4071535051472801,0.38108386052241633,0.3869381239634302,0.5162521487905118,0.48626362590731137,0.4420896831125952,0.4486306439995304,0.43634232060843636
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 100}",0.4614901117935883,0.47667111068949575,0.4762753721800616,0.4406919049281963,0.4210328926339242,0.4215083069131405,0.565581342578785,0.5402978149174696,0.49176835844554173,0.4912623611109302,0.47865795761911334
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 200}",0.465641527215616,0.47462900175732997,0.46527307416173697,0.43678479882534255,0.42312931032074214,0.4215927397044728,0.5619632174772372,0.5390010268383383,0.48668489966792255,0.48946950530573174,0.476416910127447
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 300}",0.4627433766400886,0.4759128758633371,0.464297854762919,0.4379821758571852,0.4224504220279066,0.4182916630327475,0.5593281288996955,0.5421162861324907,0.4844412345047612,0.489627754337003,0.47571917720581347
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 400}",0.4616103220680657,0.47764651579711015,0.4659605730102221,0.43859097034024946,0.422273619867695,0.4155371081082505,0.5563080397636282,0.5393713773112013,0.48336230659629403,0.4914871598837543,0.47521479927464705
