params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 300}",0.4876683284867773,0.4949664891990699,0.4927848362620621,0.462708332121794,0.4562370635715423,0.4752618235849581,0.5100356567033068,0.5866545965102344,0.4688993433535978,0.5520460553991497,0.49872625251924924
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 400}",0.48967039456178457,0.49493963516625145,0.4922342566891285,0.46202792657881014,0.4607644481651496,0.47035618534153706,0.5103260330033503,0.590754623465421,0.46723984880372166,0.5496433531951936,0.49879567049703477
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 500}",0.49340118935494,0.49411348888957884,0.4903402784381554,0.4618994538636655,0.45952738800409415,0.46739371886837294,0.5096331661725343,0.5872384321888232,0.46497634722757913,0.549679349835122,0.49782028128428657
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 600}",0.4922244500057689,0.49491116932708923,0.4901198343571783,0.4602656968832268,0.46027741663777105,0.4689792509108708,0.5074893489351511,0.588672739574692,0.46302958953907525,0.5477670724059179,0.4973736568576742
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 700}",0.4906634669264051,0.4936607563354294,0.48839116712745817,0.4612153708785933,0.4612767726502396,0.46909123452184615,0.5108962557378169,0.5881919480963136,0.46169232751335476,0.5456309574022654,0.49707102571897216
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 800}",0.48980451596474434,0.49204086264544894,0.4890538770650455,0.46080716040101233,0.46193758766838056,0.46946998606070434,0.5111415245764979,0.58792542141018,0.4619053334742822,0.5446525695758713,0.49687388388421666
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 900}",0.4896743458853942,0.491908106252322,0.48939511881062603,0.4619808309407874,0.4622044208955812,0.4694602354114895,0.5108426778459569,0.5869966135750392,0.46319319683237814,0.5443570592243702,0.49700126056739447
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 1000}",0.48936166475593834,0.49197061823617766,0.489698491859638,0.46280958514139586,0.4612898429765413,0.4679300082606572,0.5104410362691015,0.5880936269374661,0.46425073472193895,0.5442273016187346,0.49700729107775904
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 100}",0.49620300359999575,0.48935754294074246,0.49649757492192154,0.45796133330647865,0.4959995121921602,0.49147366616560206,0.5301267491419247,0.591334052063019,0.47343731407145234,0.5657812518013992,0.5088172000204695
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 200}",0.5001094581313373,0.4884648901239585,0.5005427072711142,0.4632729685998083,0.4848519566566227,0.48600388992547766,0.5282046131240411,0.5851428439358158,0.4703370166426117,0.5637235205970366,0.5070653865007824
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 300}",0.4980521990541991,0.49148891517541005,0.49990232437076626,0.45825781367536106,0.4795269599707607,0.4815942485472905,0.5234016334422665,0.5875267013728953,0.47149720674492135,0.5614421042691318,0.5052690106623002
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 400}",0.49667618187167534,0.49718720306818137,0.4990141184786422,0.45942642884018725,0.4752208743589832,0.47865953671619377,0.5172182070548705,0.5882589125281066,0.4704953088499378,0.5619501539513951,0.5044106925718174
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 500}",0.5013591367104551,0.4990589605695539,0.49819283811786214,0.45760164360150857,0.4771994800192852,0.4767216239135966,0.5164598524769919,0.590768911711653,0.46946634750875454,0.563212079685724,0.5050040874315386
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 600}",0.5039322479515685,0.5002062522209819,0.4985963636741375,0.4595963466154727,0.47302470274157027,0.47673605656952417,0.516668440087179,0.5920264754330836,0.4674487861378615,0.560903423017843,0.5049139094449222
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 700}",0.504640579471954,0.5018759582363912,0.49875455958711307,0.4603668293952441,0.47080221773559033,0.4764327209656683,0.5160219738199167,0.59195226413855,0.46732442598346763,0.5614671303770337,0.5049638659710929
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 800}",0.5038164947425585,0.5019030173037341,0.49867906840326326,0.46083835312054106,0.47154122292073575,0.4769589895456737,0.5158238883461933,0.5906253249897847,0.4658130800241907,0.5584718634168132,0.5044471302813489
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 900}",0.5031412862842788,0.5041137978015303,0.4977782042399635,0.46185230709613223,0.4704164682522405,0.4771244170845123,0.5149012682090988,0.5912164208455127,0.46563882659143324,0.5582604946042236,0.5044443491008925
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 1000}",0.5030031905740264,0.5020029857858055,0.49649232681567385,0.4614754970788679,0.4687615279366761,0.4784309898110401,0.5152921364211163,0.591213431205427,0.46537295834329173,0.5583723234712825,0.5040417367443206
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 100}",0.5823712325147066,0.5472804526638092,0.5513656756464238,0.5106990870681062,0.5074424687845119,0.504419149421596,0.5658859088411641,0.6383180551876408,0.5310618720068391,0.6242596116390393,0.5563103513773837
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 200}",0.5845537998369265,0.5461008762156099,0.5481704315896248,0.5154507549471559,0.4975529409887029,0.5121387116940466,0.5636198445706148,0.6435268559264178,0.5220271184684736,0.6156779983865895,0.5548819332624163
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 300}",0.5792969984987231,0.5495947611803663,0.5450990288095527,0.5138418797139689,0.4962406541137479,0.5188496673544407,0.5560372846769605,0.647487610976389,0.5202121464470166,0.6143161020564171,0.5540976133827582
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 400}",0.5781941881912513,0.5508614589033158,0.5412201407641154,0.513679233154532,0.5020875801795442,0.518131999336057,0.5597358628087489,0.646234635874409,0.5239281652217644,0.6143499975224944,0.5548423261956233
