params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 200}",0.5672148029420999,0.7045907955252277,0.6189233669728308,0.5504839150395318,0.5170431164798269,0.5171031042676114,0.7354365529808239,0.659231476428689,0.6524701910113561,0.6137049475580224,0.613620226920602
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 300}",0.56509299358099,0.7011770519075643,0.6150069347407245,0.5491035700371173,0.5168015711369653,0.5142723863206417,0.7326243735577413,0.6619823763789183,0.6540394160357784,0.6192889231632546,0.6129389596859696
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 400}",0.5631958803362179,0.6969712654341101,0.6127416957477683,0.5530698529497736,0.5144244451902822,0.5136443687203335,0.7326332853390053,0.6643538156398656,0.654861602033502,0.6219509502004312,0.6127847161591289
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 500}",0.56345417529832,0.6966783124366362,0.6124540223694831,0.5533248389218035,0.5133633009772991,0.5115592043914078,0.7280397700114674,0.6647696473738756,0.6547995772247558,0.6190267555490885,0.6117469604554137
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 600}",0.5641376679044662,0.6965720332460182,0.613728662242306,0.555910529633452,0.5119519746626927,0.5104176603524992,0.7316724018802289,0.6633204100558474,0.6590950819699527,0.6225711395322558,0.612937756147972
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 700}",0.5669266986843986,0.6955786351045136,0.61372559862222,0.5544354783346492,0.5102357980930476,0.5085767480082134,0.7297053057407403,0.6622568651018977,0.6587154754536381,0.6227738579044793,0.6122930461047799
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 800}",0.566479324483782,0.6949356524410307,0.6140827042733794,0.5565849958976664,0.5103204326401184,0.5084578448622327,0.7288873330471267,0.6628114288067681,0.6580583556843702,0.6226793282746165,0.6123297400411091
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 900}",0.5674428655468072,0.6949214909825625,0.6143728771211746,0.5543272600119975,0.5102254682081044,0.508898593143586,0.7294802847859208,0.6631888190331503,0.6573878347891996,0.621874175419935,0.6122119669042438
"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 1000}",0.5681205535422449,0.6961491887228021,0.6127012993743768,0.5543657594935855,0.5108848454037754,0.5077834248839214,0.7290836902277245,0.6636521365297705,0.6569565254003793,0.6220478147784689,0.6121745238357049
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 100}",0.5724040272258053,0.7019056743669936,0.6229332931429857,0.5609179778891443,0.513410909780376,0.5263088226603342,0.7317236522256978,0.6683948710287444,0.6636295146651389,0.6424138713389902,0.620404261432421
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 200}",0.5838604689200124,0.6997739540319542,0.6144587967104567,0.5703837079494969,0.5158317632385164,0.5326562146289991,0.7428344185729135,0.6697315756768092,0.6621020821035206,0.634784761810975,0.6226417743643654
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 300}",0.5803456918309282,0.6986005381368197,0.6093611298023832,0.5694999817465812,0.513203058456946,0.5293074871772246,0.7408059660665117,0.6705930721948203,0.6619677621207738,0.6348194021537472,0.6208504089686736
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 400}",0.576733495930535,0.6976765805350614,0.6112509286397758,0.5677013028584733,0.5139774916818499,0.5252667185255175,0.7444092414057147,0.6731730522431041,0.6625176748230814,0.637505102708506,0.621021158935162
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 500}",0.5774510521494957,0.6997241721633582,0.6113856220543508,0.5634504507782198,0.5134181691217132,0.525147004276124,0.7463191269795263,0.672063479693858,0.6631084323733696,0.6363306474337987,0.6208398157023814
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 600}",0.5782584644426496,0.6976461880014843,0.6128627506504507,0.5639655713466214,0.5134216420863649,0.5230716444425343,0.7478868070221201,0.6757419223966569,0.6656543244612566,0.6336255187924544,0.6212134833642594
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 700}",0.5792990532442182,0.6974961332045417,0.6126844313421922,0.566003751379995,0.5125231676053476,0.5225772197408747,0.7479489787892946,0.6745005927257314,0.6672115911566443,0.6337419077440415,0.6213986826932881
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 800}",0.5777213637361648,0.6998427464525049,0.6141100669669584,0.5646598087399485,0.512944813130255,0.5234584745389278,0.7500420244270634,0.6735368232380559,0.6661303063463124,0.6337518350570555,0.6216198262633247
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 900}",0.5778430525646346,0.7001524209045715,0.6138572866252751,0.5655228925679849,0.514505000072758,0.5219236127815403,0.7467928369031536,0.6743535866237638,0.6666442070573433,0.6330255481022833,0.6214620444203309
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 1000}",0.5785087132319944,0.6991675131032055,0.614393647438263,0.5650317244206419,0.5141146042792774,0.5214854249728705,0.7486710844042312,0.6752160596144863,0.6666023378990007,0.6334064602338233,0.6216597569597794
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 100}",0.6678903776939397,0.6994848901801258,0.6434927648888955,0.6585141132375726,0.6108178594712609,0.6086128486400577,0.8405147348534895,0.7688201049011145,0.7413220922995851,0.7192738243838156,0.6958743610549857
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 200}",0.6708919720844336,0.7006762382977502,0.6347432562073249,0.6485563328346893,0.5938534449223104,0.603285493101226,0.8428110081826998,0.7773793863247952,0.7177223127537058,0.7137874783016344,0.6903706923010571
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 300}",0.6629427723733158,0.7039623684163799,0.6421238833330052,0.6438071217177838,0.5954643299539963,0.5908875188983179,0.840860330588687,0.7751678495379054,0.7204298309447664,0.716752421703137,0.6892398427467294
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 400}",0.6586982964738741,0.7062553517126686,0.64488486304009,0.6438892612483471,0.5960441986610159,0.5884605874120021,0.8456272327504202,0.780860033913084,0.719865675032072,0.7173431144073799,0.6901928614650955
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 500}",0.6587054522177339,0.7045858250485544,0.6462743328308537,0.6407222070420581,0.590991016396005,0.5879323250535016,0.8431809942533869,0.7783188540719966,0.7236660877697761,0.7153340791316103,0.6889711173815477
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 600}",0.6608332133804853,0.7059282229845973,0.6456995393776184,0.6453067320749448,0.5959121420199329,0.5890791579834568,0.8462708791507676,0.7759213964711913,0.7265141367180414,0.7160018181856093,0.6907467238346645
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 700}",0.6632141107258831,0.704678982738413,0.6446135605006839,0.6461696533673287,0.5937158030198901,0.5899592607207318,0.8449814014040743,0.7741871510539439,0.7285565636893828,0.7167252109821367,0.6906801698202468
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 800}",0.6618519628076877,0.7071322112059728,0.6440294452684245,0.6466284309507705,0.5928771272163635,0.5925706410359207,0.8449515527990842,0.7739766135935016,0.7280636595468969,0.7205471191997094,0.6912628763624332
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 900}",0.6608229974114932,0.707480008886953,0.6455126853427282,0.6456923948481247,0.5932517058193013,0.5921292260776377,0.8458738538851255,0.7742845198993816,0.7291052263742802,0.720119723536549,0.6914272342081574
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 1000}",0.6591025812695631,0.7082755038265863,0.6462458552953367,0.6472633932014561,0.5937465666561336,0.5917055179917766,0.8456049233332869,0.7748323346147671,0.7282215853843687,0.7180580413044404,0.6913056302877717
"{'max_depth': 10, 'max_features': None, 'n_estimators': 100}",0.5569999559297449,0.7027332796124144,0.6700752307812547,0.5760133752573168,0.5407418279243388,0.48909261467334375,0.695763008211286,0.6466361361544142,0.6865862919000423,0.5530446218110456,0.6117686342255201
"{'max_depth': 10, 'max_features': None, 'n_estimators': 200}",0.5518846142080974,0.6967738621239404,0.6722054170664635,0.5760187220576903,0.5361538732734453,0.49954894314020415,0.6845360935474751,0.6434857201341151,0.6851319474905124,0.5412143636238219,0.6086953556665766
"{'max_depth': 10, 'max_features': None, 'n_estimators': 300}",0.5525370179051353,0.6979459998632315,0.669827772339286,0.5722224936375216,0.5386378416216261,0.4966454457846927,0.6823061180233816,0.6510774633675516,0.6839725518392997,0.5445135752192569,0.6089686279600983
"{'max_depth': 10, 'max_features': None, 'n_estimators': 400}",0.5538555823687114,0.6982310332884597,0.6680296609374898,0.5737458894663358,0.5367297700232094,0.4974325097205682,0.6849400459284919,0.6480025519274721,0.6820559105325975,0.5426598417809797,0.6085682795974316
"{'max_depth': 10, 'max_features': None, 'n_estimators': 500}",0.5535093269055156,0.6967503767545915,0.6685971264969544,0.5698442886066662,0.5354632740203881,0.4976555212360099,0.6869228611858177,0.6480210729508578,0.6835683888825813,0.5434107488263635,0.6083742985865745
"{'max_depth': 10, 'max_features': None, 'n_estimators': 600}",0.5537356931924604,0.6965826311755454,0.669463249896852,0.5720932490431614,0.537589730872425,0.49640004152268485,0.6886176524964452,0.6484230806873614,0.6820627015292221,0.5430229138347883,0.6087990944250946
"{'max_depth': 10, 'max_features': None, 'n_estimators': 700}",0.554613884532617,0.69805724108839,0.6695174460419074,0.573829239234414,0.5368162087124351,0.4961353318159035,0.6881677205266108,0.6468627708741091,0.6818073910055997,0.5421887910315164,0.6087996024863502
"{'max_depth': 10, 'max_features': None, 'n_estimators': 800}",0.5532001468001015,0.6993088855780122,0.6701834801681548,0.5731736896776483,0.5368694137971993,0.49649206485423397,0.6877595891833063,0.6474056599409138,0.6817797059282443,0.542601627306356,0.608877426323417
"{'max_depth': 10, 'max_features': None, 'n_estimators': 900}",0.5529756287503585,0.6991405276503645,0.6700231065175063,0.5721692697748063,0.5365061483832645,0.4957409427513939,0.6900615419952499,0.6475117311987773,0.6818255031874223,0.5415633430447991,0.6087517743253943
"{'max_depth': 10, 'max_features': None, 'n_estimators': 1000}",0.5524689988630515,0.6988242760787188,0.669628696673053,0.5723835079804994,0.5352065968087416,0.49601029910482314,0.6917292556934331,0.6475260657056402,0.6828458679329634,0.5420662372830015,0.6088689802123926
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 100}",0.5630663881592813,0.6922868634403355,0.6031708515527118,0.5474612535650246,0.49982181271735243,0.5048037949154296,0.7246029390698552,0.6511936643877233,0.6593682330990981,0.5927707861774589,0.6038546587084271
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 200}",0.569955420566166,0.6883368978754524,0.6102741954216473,0.5495477289011175,0.5074769767030229,0.49888541353989785,0.7200762627157259,0.6437485086929581,0.6575008789005328,0.5920358464154726,0.6037838129731993
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 300}",0.563064509955647,0.6940300780461935,0.6044030186242614,0.5469557989829475,0.5017048513883124,0.4919715992792276,0.7191413023424719,0.6402906366520854,0.6527935172348635,0.6039354248071761,0.6018290737313187
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 400}",0.5596994475923994,0.6934186682141595,0.60170471514913,0.5467726812699498,0.5026147390278082,0.4901974040590572,0.717801773323352,0.6424406024921846,0.6493875683770984,0.6049617524138003,0.600899935191894
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 500}",0.55822518211081,0.6907180860857352,0.6033886151821799,0.5473678858521527,0.5066857078931385,0.48895914607167024,0.7184116257163423,0.6401424146206484,0.6473852892061835,0.6023170452685759,0.6003600998007437
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 600}",0.5587590631198139,0.6902734571028329,0.6021340491946733,0.5471373729679933,0.5041994577291983,0.4898069980595451,0.7215986322680513,0.6392941422185789,0.6515244125584324,0.6048546505473242,0.6009582235766443
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 700}",0.5611466784414507,0.6899884983309023,0.6007614460447733,0.5450091689937437,0.5036819463847729,0.4907430544439924,0.7208012907305882,0.6418663839570922,0.6514402546677509,0.6041728819271212,0.6009611603922187
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 800}",0.5593635591837653,0.6882291133031763,0.6011805605780228,0.5439614500006987,0.5024480806926107,0.49196212558377966,0.7181167586825769,0.6418718206479226,0.6524911420488039,0.605941106450326,0.6005565717171683
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 900}",0.5575453213335787,0.6889115458751349,0.6012285313149974,0.5433374220329646,0.5025074451685568,0.4924197587024734,0.7173977187013975,0.6428808549748816,0.6512756130777784,0.6054851814414283,0.6002989392623191
"{'max_depth': 15, 'max_features': 'sqrt', 'n_estimators': 1000}",0.5578313596784047,0.6883040756534189,0.601708125799974,0.5433575908740884,0.5014876562084659,0.4921418424880882,0.7190278237826772,0.6420323803436108,0.6513246407880512,0.6050380981181032,0.6002253593734882
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 100}",0.5842754281518406,0.7072882991520522,0.5922598930452301,0.5660596487529461,0.4901342275846738,0.497243704755757,0.7296658047709271,0.6507971920524299,0.6712412880607683,0.6193380378317025,0.6108303524158327
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 200}",0.589518094312989,0.6913821028237995,0.5994879189137524,0.5598788467645112,0.4965038027183264,0.5072034821922572,0.7348101253598358,0.6501673614710455,0.669765377730479,0.6201950994166952,0.6118912211703691
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 300}",0.5818660145085379,0.6924657351272612,0.5989965623440714,0.5587328916348105,0.4958532188142218,0.5107658215606671,0.7380167232843469,0.6482535748677507,0.662868985312871,0.6217081213945782,0.6109527648849116
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 400}",0.5732554891753138,0.6901070727955825,0.5978211794422436,0.5556082581099905,0.4980822896410685,0.510361509613817,0.7397988349167159,0.6526871955540487,0.6597715916046037,0.6209136557258547,0.6098407076579239
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 500}",0.5743604904152488,0.6906219379465659,0.6009304557396999,0.5504838359766028,0.49820558422292854,0.5103160403160584,0.735891762582283,0.6530439209504586,0.6603630277543965,0.620261634880756,0.6094478690784999
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 600}",0.5719992317022666,0.6883601883329948,0.598306155200053,0.551771797154146,0.4988755581527932,0.5090783898368902,0.7363361110283084,0.657842355440891,0.6621826929189304,0.6208109276655981,0.6095563407432872
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 700}",0.5711613200623314,0.6881114377778167,0.5972294935072257,0.5521670544867497,0.49863196865179066,0.5095269366694152,0.7389824056839288,0.6571986653889604,0.661078357916555,0.6208626195025069,0.609495025964728
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 800}",0.5706912997173964,0.6891444732427215,0.5986598406003172,0.551891581404625,0.49977710300415684,0.508612760278348,0.7415500032114501,0.656295730103902,0.6598441729317202,0.6204243753479349,0.6096891339842572
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 900}",0.570036401996352,0.6904619501102531,0.598985590587802,0.5515129757047252,0.4992738778659172,0.5070502677245866,0.7407569200734005,0.656353033187732,0.6596440828719448,0.6209656897174578,0.6095040789840172
"{'max_depth': 15, 'max_features': 'log2', 'n_estimators': 1000}",0.5695437309340998,0.6890166877792486,0.5973486830269582,0.5518204241757122,0.4986381246970989,0.5062513759952121,0.7407055475342892,0.655834247020178,0.6599280879796353,0.6213170432944696,0.6090403952436902
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 100}",0.6294253636818679,0.6877903472525112,0.6421912536443185,0.6098817833466382,0.5518291725840259,0.5618135787390358,0.8119121513499674,0.7333388318069529,0.7266142606042801,0.6879735434549895,0.6642770286464588
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 200}",0.6309471585233413,0.6894279981849604,0.6252773954976858,0.6098793960232154,0.5531627513655282,0.5553831948745296,0.8136248617174653,0.7295941312078388,0.7208521157454505,0.6803393782185115,0.6608488381358526
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 300}",0.6284467533708172,0.6891104869520528,0.6257456250136298,0.6132644097037361,0.5550202650945605,0.5501337726625177,0.8136213274712912,0.7350827437947012,0.717066338085869,0.6800936700279981,0.6607585392177173
"{'max_depth': 15, 'max_features': 1, 'n_estimators': 400}",0.6267459745030879,0.6886532042353738,0.6284525030962973,0.6131199714641297,0.5549535605656034,0.5500764645624368,0.8106007086244381,0.7325674862528061,0.714374510151315,0.6807858403714458,0.6600330223826935
