params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 3000}",0.7436585322662911,0.5716311746029936,0.8232923592180386,0.6744601541764964,0.6874320899445696,0.7081806907564696,0.7176168544163528,0.8711202280389871,0.6884751214028161,1.009423212376225,0.7495290417199241
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 5000}",0.7436585322662911,0.5716311746029936,0.8232923592180386,0.6744601541764964,0.6874320899445696,0.7081806907564696,0.7176168544163528,0.8711202280389871,0.6884751214028161,1.009423212376225,0.7495290417199241
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 7000}",0.7436585322662911,0.5716311746029936,0.8232923592180386,0.6744601541764964,0.6874320899445696,0.7081806907564696,0.7176168544163528,0.8711202280389871,0.6884751214028161,1.009423212376225,0.7495290417199241
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 9000}",0.7436585322662911,0.5716311746029936,0.8232923592180386,0.6744601541764964,0.6874320899445696,0.7081806907564696,0.7176168544163528,0.8711202280389871,0.6884751214028161,1.009423212376225,0.7495290417199241
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 1000}",0.781923445946476,0.6119465982097759,0.9117947332283827,0.6790877554495901,0.7204764413933962,0.7732271664783985,0.818056406921388,0.8348431962346948,0.7052871117191101,1.0127700986195518,0.7849412954200764
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 3000}",0.7819234484895065,0.6119465976485234,0.9117947317561996,0.6790877556326278,0.7204764398239191,0.7732271658635556,0.818056408216987,0.8348431979161657,0.705287112111776,1.0127700996195872,0.7849412957078848
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 5000}",0.7819234484895065,0.6119465976485234,0.9117947317561996,0.6790877556326278,0.7204764398239191,0.7732271658635556,0.818056408216987,0.8348431979161657,0.705287112111776,1.0127700996195872,0.7849412957078848
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 7000}",0.7819234484895065,0.6119465976485234,0.9117947317561996,0.6790877556326278,0.7204764398239191,0.7732271658635556,0.818056408216987,0.8348431979161657,0.705287112111776,1.0127700996195872,0.7849412957078848
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 9000}",0.7819234484895065,0.6119465976485234,0.9117947317561996,0.6790877556326278,0.7204764398239191,0.7732271658635556,0.818056408216987,0.8348431979161657,0.705287112111776,1.0127700996195872,0.7849412957078848
"{'learning_rate': 0.09, 'max_depth': 1, 'n_estimators': 1000}",0.7625931868683047,0.6720386388490531,0.8106056128959226,0.7498481483448702,0.6820725056437391,0.6464831888681597,0.7686118575067797,0.866999968212493,0.712447992706394,0.8388165752680037,0.751051767516372
