params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 900}",0.708310880287467,0.7075590316637056,0.7480037780938638,0.6799169766911427,0.6445651120632483,0.6815402772127749,0.7551663100608478,0.8268528459658403,0.6843337250940869,0.9525780710806896,0.7388827008213666
"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 1000}",0.7072797699746817,0.7068200100521024,0.7486356715566458,0.6793173638214913,0.6448577519510871,0.6811387891064455,0.7548193120955669,0.8248951350656348,0.6851376824519212,0.952530397278993,0.738543188335457
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 100}",0.8271554547033841,0.7780966373719491,0.8295683734619511,0.8050470203828615,0.7239719860978413,0.7281374552953062,0.8611321801149403,0.9251864780323527,0.7978002496991433,1.0595555176858753,0.8335651352845606
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 200}",0.8291118666805684,0.774942890220555,0.8159159679482433,0.8047931689584593,0.7250473544423479,0.73722971245084,0.8396480215079526,0.9357522495255818,0.795933030112009,1.0511822805780047,0.8309556542424561
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 300}",0.8245700658278307,0.7796368543322557,0.8157028922843649,0.8010938627915717,0.7240242080855614,0.7405629410503355,0.8408133941467235,0.9222514095243347,0.7912624914655776,1.047862689121956,0.8287780808630512
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 400}",0.8245756852604849,0.7831555190065839,0.8129445570476709,0.7993126290858749,0.7277110611436474,0.7422798456185511,0.8413823793323425,0.9211773436248166,0.7930457450167983,1.0498069154853211,0.8295391680622093
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 500}",0.8246900331484772,0.7810445204067409,0.8100436910689532,0.8010788620315177,0.7275706252719958,0.7427502604226996,0.8414455074929769,0.9249879512893047,0.7929605181542831,1.0465586415820807,0.829313061086903
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 600}",0.8238133476589543,0.7813484855862337,0.8093193378764364,0.8065281505420299,0.7274188721415371,0.7424889281104539,0.840674173572232,0.9261023493973924,0.7880015514954923,1.0471802839707547,0.8292875480351517
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 700}",0.8255621898831645,0.7818787498986872,0.809392609076695,0.8068835639133127,0.7282024020124772,0.7434137986169268,0.8395552194838735,0.9231439961724565,0.7878082022456045,1.0455882430307957,0.8291428974333993
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 800}",0.8228703344968135,0.7795784113652451,0.8096212620236422,0.8052489167874152,0.7278611329949718,0.7442304356648342,0.8377091281168194,0.9217819494626501,0.7872117723692876,1.0508126711321761,0.8286926014413856
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 900}",0.8226698462562181,0.7797477814796431,0.8087556725648489,0.8041079430916331,0.7296782078885996,0.7444088064619655,0.8342062865323714,0.9199596396593178,0.787275336983433,1.0466038296168514,0.8277413350534882
"{'max_depth': 10, 'max_features': 1, 'n_estimators': 1000}",0.8252180837394875,0.7798389658894626,0.8064384074651654,0.8026935593511951,0.7316206804727502,0.7446689382405743,0.8331052174481344,0.9202517337774395,0.785995749313445,1.0462347196164201,0.8276066055314073
"{'max_depth': 10, 'max_features': None, 'n_estimators': 100}",0.7019657467437883,0.6564712385434351,0.7876706984633665,0.6534644766749464,0.7441615037404997,0.6809335649754793,0.7492002010766816,0.763048457096901,0.7003229708325583,0.9968090001150385,0.7434047858262695
"{'max_depth': 10, 'max_features': None, 'n_estimators': 200}",0.6942650070159766,0.6551508147825917,0.785812311690657,0.654899322607203,0.7365624852148166,0.673961367467532,0.7428524892572113,0.7592756816496282,0.6818061561216171,0.9697229370087409,0.7354308572815974
"{'max_depth': 10, 'max_features': None, 'n_estimators': 300}",0.6922166439096152,0.6533493699032115,0.7782013196250313,0.6547913116859626,0.7370131427249077,0.6724004135405078,0.7513580067715441,0.7701582632289881,0.6739266191009834,0.964567905309619,0.7347982995800371
"{'max_depth': 10, 'max_features': None, 'n_estimators': 400}",0.6921875050776428,0.6525334585365115,0.7746046303765589,0.656131237806639,0.7332513759127417,0.6756029470736881,0.7493971973265706,0.7720396764343093,0.6779159642944556,0.9622190958190187,0.7345883088658136
"{'max_depth': 10, 'max_features': None, 'n_estimators': 500}",0.6914152988102976,0.6529391063812712,0.7723951620246438,0.6541855818578777,0.7348542310836252,0.6751384866854695,0.7487658780612719,0.7743516499507046,0.6733916681265284,0.9583872316664965,0.7335824294648187
"{'max_depth': 10, 'max_features': None, 'n_estimators': 600}",0.6928986878764429,0.652779617164241,0.7739352963000586,0.6571792998129979,0.7357498718620795,0.6803512057558764,0.7530348901324201,0.7752861698923325,0.674139059184764,0.9571311499193552,0.7352485247900569
"{'max_depth': 10, 'max_features': None, 'n_estimators': 700}",0.689088082996923,0.6530330083070467,0.7741540876185456,0.6570837602949499,0.729053112618534,0.6832126030743446,0.7504218683504962,0.7737848772237719,0.6720170467766908,0.9578579287828416,0.7339706376044145
"{'max_depth': 10, 'max_features': None, 'n_estimators': 800}",0.6878900515026721,0.6562424579940066,0.7736511723080685,0.6587512780511905,0.7316694990202024,0.6831686424623646,0.7506503489895855,0.7748587086277132,0.6733615889865986,0.955798115843348,0.734604186378575
