params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score
"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 7000}",0.534095716684408,0.6655473639409974,0.6779405874948915,0.6118587702982378,0.5783053985543808,0.5903798104241482,0.6736244107040886,0.6435528927028668,0.672155223517031,0.5153061223664877,0.6162766296687537
"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 9000}",0.534095715306999,0.665547363558475,0.6779405879468623,0.6118587703265144,0.5783053984645949,0.590379810072486,0.6736244095463185,0.6435528866647325,0.6721552221585283,0.5153061217390801,0.6162766285784591
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 1000}",0.6280849919576724,0.7257372265536308,0.6619592558762089,0.6136446479602645,0.6338343501965399,0.5403742865613551,0.7108097119706883,0.733360413674067,0.6865588660776516,0.674592246041665,0.6608955996869743
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 3000}",0.6043072514165515,0.6877271082792773,0.663644256160851,0.6134914214714716,0.6238468313635525,0.5410757802197854,0.6769945010495416,0.7211382644712645,0.6787869212336975,0.6351724339722811,0.6446184769638275
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 5000}",0.5960904079168574,0.6727378989923318,0.6569306941642885,0.620053397571732,0.6170774141953089,0.5438735619987877,0.6640289957970195,0.7093590964619104,0.6843719140031299,0.6193780970600093,0.6383901478161376
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 7000}",0.5928962422087439,0.6687731194462277,0.6532484044901268,0.6235940758801979,0.6177030713900843,0.5472946950953456,0.65546454311835,0.7041207372628463,0.6865122342552782,0.6080424658802916,0.6357649589027492
"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 9000}",0.5888328502925857,0.663096346845362,0.6484178028300867,0.630129741142478,0.6160354147441339,0.5486385444733274,0.645295330019844,0.6978860837213683,0.6880414563283016,0.6021318531380387,0.6328505423535526
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 1000}",0.5538066558351206,0.6652653350672127,0.662013524036799,0.5388557024109832,0.5764868107633638,0.4858852669379947,0.6723546344395287,0.6744363517399647,0.6240303507792018,0.5372924431558854,0.5990427075166054
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 3000}",0.5450877348373898,0.6667981032276622,0.656347518840051,0.5422382091998241,0.5626258177603198,0.484876532836731,0.6554089745590087,0.655479682892822,0.6371771595472849,0.5259281719539591,0.5931967905655053
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 5000}",0.5425950153927368,0.6673054417572921,0.6556127919722289,0.5427071435563333,0.5638935726141991,0.48528323604874096,0.6549962967627083,0.6563722595758277,0.6391115550636559,0.5268264716654126,0.5934703784409135
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 7000}",0.5427787868368898,0.6673023617188542,0.656028481584163,0.5434516052352764,0.5632218386499235,0.4848812406333563,0.6550034691839431,0.6562204218335634,0.6390290295081685,0.5270157922529601,0.5934933027437097
"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 9000}",0.5428184095094322,0.6673775872908685,0.6558663455536946,0.543487743787126,0.5631170532741875,0.4846404544711677,0.6551169118742077,0.6565190247950767,0.6391562568546568,0.5270057114844797,0.5935105498894897
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 1000}",0.5282885875872279,0.667636363879532,0.6249436723277291,0.5302832508643343,0.48178621724872567,0.4627071101487254,0.6601792449702145,0.6963212774159807,0.6416844845805262,0.5335744403792093,0.5827404649402206
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 3000}",0.5288786119139707,0.6679956380753311,0.6248971491315735,0.5305258788601849,0.4798686245329873,0.4609398088766555,0.6586246448238796,0.6963093522951761,0.6407756086982174,0.5331916873684011,0.5822007004576377
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 5000}",0.5288991185648878,0.6680189908925935,0.6248937951040562,0.5305529646829203,0.47980079344007304,0.4609236361520024,0.6586459247149705,0.6962884202968471,0.6407721140621034,0.5331576390903402,0.5821953397000794
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 7000}",0.5288990037640511,0.66801954117375,0.624893898181578,0.5305525395674574,0.4797992559933858,0.46092362678640414,0.6586447036213691,0.6962880269251458,0.6407714338706306,0.533157747663377,0.582194977754715
"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 9000}",0.5288989884203268,0.668019568879801,0.6248939268371826,0.5305525286621073,0.47979923455887713,0.4609236274185525,0.6586447043245535,0.6962880553798063,0.6407714409563133,0.533157770751359,0.5821949846188879
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 1000}",0.5338925773351144,0.6471211393916015,0.6370960561719239,0.6092903321028784,0.5179307046778995,0.5226710869449905,0.6593082286661632,0.6692729770001494,0.643875912448434,0.5120255965060674,0.5952484611245221
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 3000}",0.533889841289714,0.6471773794872775,0.6370571731376922,0.6092465776678433,0.5178465854096531,0.5225876983615693,0.6592306399373243,0.6691918983224967,0.643812142679013,0.5119586367411719,0.5951998573033755
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 5000}",0.5338897633288976,0.6471774038571936,0.6370570617159625,0.6092465503898635,0.5178464871137901,0.5225876783389994,0.6592305365517592,0.6691919170842578,0.643812192302776,0.5119585281774466,0.5951998118860946
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 7000}",0.5338897633288976,0.6471774038571936,0.6370570617159625,0.6092465503898635,0.5178464871137901,0.5225876783389994,0.6592305365517592,0.6691919170842578,0.643812192302776,0.5119585281774466,0.5951998118860946
"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 9000}",0.5338897633288976,0.6471774038571936,0.6370570617159625,0.6092465503898635,0.5178464871137901,0.5225876783389994,0.6592305365517592,0.6691919170842578,0.643812192302776,0.5119585281774466,0.5951998118860946
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 1000}",0.5192332959008572,0.6676297191092763,0.6823795137877924,0.6125290723907482,0.5540603755004141,0.59785156438395,0.663194877984058,0.6543554084457786,0.6731850922091043,0.502471685446051,0.6126890605158031
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 3000}",0.5192343925283782,0.6676301895119378,0.6823772493220012,0.6125277324873873,0.5540586117508294,0.5978485813899364,0.6631927448486845,0.6543530875101955,0.6731824679943569,0.5024673699599056,0.6126872427303612
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 5000}",0.5192343925283782,0.6676301895119378,0.6823772493220012,0.6125277324873873,0.5540586117508294,0.5978485813899364,0.6631927448486845,0.6543530875101955,0.6731824679943569,0.5024673699599056,0.6126872427303612
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 7000}",0.5192343925283782,0.6676301895119378,0.6823772493220012,0.6125277324873873,0.5540586117508294,0.5978485813899364,0.6631927448486845,0.6543530875101955,0.6731824679943569,0.5024673699599056,0.6126872427303612
"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 9000}",0.5192343925283782,0.6676301895119378,0.6823772493220012,0.6125277324873873,0.5540586117508294,0.5978485813899364,0.6631927448486845,0.6543530875101955,0.6731824679943569,0.5024673699599056,0.6126872427303612
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 1000}",0.6151040352304767,0.7100893027737075,0.6625970088021192,0.6122242369443426,0.6355720970555537,0.5378487535525662,0.6981073921932334,0.7324159025375897,0.6772155363802865,0.656810866013467,0.6537985131483343
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 3000}",0.5983473244150508,0.6733664868495408,0.6501592149589872,0.6195887698620701,0.6172009960728037,0.5454109331948193,0.6701663731096977,0.709914829750265,0.6846077950512911,0.617566442253252,0.6386329165517777
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 5000}",0.5925771940213567,0.665832358022701,0.6455407459394283,0.6257779966879747,0.6168058207947082,0.5492780123931598,0.6531182968588135,0.6989377018244664,0.6888202864064762,0.6022727424078264,0.633896115535691
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 7000}",0.5863770303011887,0.6586614390455796,0.6378870261093539,0.6341758813637468,0.6164358860015039,0.5512462723047737,0.6430033482478444,0.695295440690939,0.6927202984946298,0.5976614126869582,0.6313464035246518
"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 9000}",0.5840860504803322,0.6568095378260123,0.6289324349966653,0.640271058640067,0.6177011364755319,0.5522697679172128,0.6395706017753899,0.6957922626752053,0.6979970413032585,0.5984831124060088,0.6311913004495684
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 1000}",0.5370788462477872,0.6635577499357939,0.6538389327236889,0.5281442366715359,0.5711605575429936,0.48732660653034987,0.6541195780046122,0.6572016061658434,0.63984176901129,0.5375162919015102,0.5929786174735405
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 3000}",0.5346347607827756,0.6610779009665559,0.6537901822134026,0.526843852449891,0.5726224741635767,0.48474900235855295,0.6516675102071029,0.6506825006833001,0.6387863878672477,0.5404588860283377,0.5915313457720742
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 5000}",0.5347108063633593,0.6614776725181604,0.653502941286532,0.5275643567696161,0.5724932230394184,0.4844624593646124,0.6517579999888362,0.6510318617559362,0.6393362952826518,0.5409310055852525,0.5917268621954376
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 7000}",0.5346970910176703,0.6614724390329998,0.6535963311367251,0.5276271799222366,0.5723915489764669,0.4842683911287424,0.6517080544429763,0.6512008308218245,0.6394003411551462,0.5409600062756724,0.5917322213910461
"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 9000}",0.5347045515797756,0.6614830768216141,0.653596135817958,0.5276524304577613,0.5723844372449897,0.4842484518997321,0.6516871535267345,0.6512230451334403,0.6394216798385636,0.5409718289803191,0.5917372791300888
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 1000}",0.5409970387924817,0.6769694692747966,0.6211604976128808,0.5586475826212282,0.4761737502180224,0.45659518045391445,0.6766435821410195,0.673410176289047,0.6321251809532642,0.5478814897832249,0.586060394813988
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 3000}",0.5411630761600403,0.6774180077331543,0.6206778370594667,0.5587790320633701,0.4756663613493023,0.4562607757434294,0.6762819268725732,0.6732079021521955,0.6322822488499108,0.54747896722092,0.5859216135204363
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 5000}",0.5411644042731544,0.6774188409645266,0.6206784735035334,0.5587788650629423,0.47566632353356003,0.45626085218719864,0.6762807049757151,0.6732069728671226,0.6322845285855248,0.547477341785066,0.5859217307738345
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 7000}",0.5411644078478238,0.6774188407199868,0.6206784706231014,0.5587788689527176,0.4756663271069495,0.45626085313253933,0.676280702385617,0.6732069750902195,0.6322845313387692,0.5474773385466297,0.5859217315744354
"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 9000}",0.5411644078478238,0.6774188407199868,0.6206784706231014,0.5587788689527176,0.4756663271069495,0.45626085313253933,0.676280702385617,0.6732069750902195,0.6322845313387692,0.5474773385466297,0.5859217315744354
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 1000}",0.5316941490751911,0.6481145257102475,0.6219604006179061,0.5982839681858784,0.501442815752898,0.506808038790604,0.6624186281478885,0.6605207492215972,0.6488852128907848,0.5036623282917917,0.5883790816684786
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 3000}",0.5316955662750449,0.6481140472587322,0.6219470441185041,0.5982913164544116,0.5014348313663836,0.5068008012982071,0.662415566425584,0.6605244684599723,0.6488829273317731,0.5036560500084136,0.5883762618997026
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 5000}",0.5316955662750449,0.6481140472587322,0.6219470441185041,0.5982913164544116,0.5014348313663836,0.5068008012982071,0.662415566425584,0.6605244684599723,0.6488829273317731,0.5036560500084136,0.5883762618997026
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 7000}",0.5316955662750449,0.6481140472587322,0.6219470441185041,0.5982913164544116,0.5014348313663836,0.5068008012982071,0.662415566425584,0.6605244684599723,0.6488829273317731,0.5036560500084136,0.5883762618997026
"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 9000}",0.5316955662750449,0.6481140472587322,0.6219470441185041,0.5982913164544116,0.5014348313663836,0.5068008012982071,0.662415566425584,0.6605244684599723,0.6488829273317731,0.5036560500084136,0.5883762618997026
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 1000}",0.5362312005088226,0.668479290873269,0.6812783064229613,0.6209982419117525,0.5533976053202437,0.5889978829720833,0.6817208083243361,0.6533564988010103,0.6797516488970095,0.48689165098713677,0.6151103135018625
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 3000}",0.5362311955159115,0.6684792743354029,0.6812782468785001,0.6209982776902481,0.5533974757994348,0.5889977932083754,0.6817207472821765,0.6533564510624082,0.6797516377121643,0.4868916636452387,0.6151102763129861
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 5000}",0.5362311955159115,0.6684792743354029,0.6812782468785001,0.6209982776902481,0.5533974757994348,0.5889977932083754,0.6817207472821765,0.6533564510624082,0.6797516377121643,0.4868916636452387,0.6151102763129861
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 7000}",0.5362311955159115,0.6684792743354029,0.6812782468785001,0.6209982776902481,0.5533974757994348,0.5889977932083754,0.6817207472821765,0.6533564510624082,0.6797516377121643,0.4868916636452387,0.6151102763129861
"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 9000}",0.5362311955159115,0.6684792743354029,0.6812782468785001,0.6209982776902481,0.5533974757994348,0.5889977932083754,0.6817207472821765,0.6533564510624082,0.6797516377121643,0.4868916636452387,0.6151102763129861
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 1000}",0.6064210226806978,0.7040423771995015,0.6673762010432899,0.6222795303105653,0.6258824492529192,0.5371721937335648,0.6857389134123575,0.728858226612366,0.6755798852181669,0.6442349120504895,0.6497585711513918
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 3000}",0.5910059511489494,0.6742495231052114,0.6538772693225,0.6393289198031816,0.6160843050982259,0.5451835391854006,0.6568165051374932,0.7062783840112109,0.6866629860429868,0.6070078752622966,0.6376495258117456
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 5000}",0.5827737673162111,0.6635278645864912,0.6444207414939263,0.6525553847226152,0.6148113126800879,0.5478547988749093,0.6376297120105581,0.6982195074812111,0.6914401395628158,0.5979264070276851,0.633115963575651
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 7000}",0.5798036475826174,0.6611502720140491,0.6330652774208263,0.6582416119186543,0.6155177090158759,0.5499659392476173,0.6343153916028429,0.699430082365679,0.6982695449403038,0.6001090666998565,0.6329868542808322
"{'learning_rate': 0.07, 'max_depth': 1, 'n_estimators': 9000}",0.5790146617599145,0.6618575032683873,0.6279002760244458,0.6630774382852525,0.6237740371866394,0.5558692165973159,0.6285998178976279,0.702057288967371,0.7056078274503343,0.6017282109631705,0.6349486278400459
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 1000}",0.55105821940534,0.6555215361792355,0.6355427758754102,0.5398793956552382,0.591118509059924,0.47370188627119164,0.6574025330321049,0.6553268220942532,0.6568573482270386,0.5248368933521791,0.5941245919151916
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 3000}",0.5509608205728538,0.6548823816851832,0.6344193737718853,0.5386690889660328,0.5908967546067232,0.4693716213755375,0.6594544442379486,0.6488929194796159,0.6586940883647289,0.5276324316418786,0.5933873924702386
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 5000}",0.5510000312447401,0.6549936181556207,0.6347398721845752,0.5388639877402853,0.5908077776487956,0.46911870253015375,0.6595218944489322,0.6490158371190418,0.6586255506759536,0.5276691672979985,0.5934356439046097
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 7000}",0.5509847207229934,0.6550151873911628,0.6347197581533895,0.5388666603388488,0.5907975043898396,0.46910189128348856,0.6595042350783568,0.6490288015745411,0.6586321491062693,0.5276839136528301,0.593433482169172
"{'learning_rate': 0.07, 'max_depth': 3, 'n_estimators': 9000}",0.5509846844174902,0.6550156744367247,0.6347190775465066,0.5388686219536637,0.5907944531209316,0.46910009406541225,0.6595027877575167,0.6490308075955172,0.6586329289846413,0.5276840674512723,0.5934333197329675
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 1000}",0.5457049613501233,0.6618693956717454,0.6371860900734955,0.5354221927309981,0.48383719118636975,0.4490331987102094,0.6620022111928614,0.652227270257404,0.6388653542819309,0.5003176131549132,0.5766465478610051
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 3000}",0.5457231157768607,0.6618783103773187,0.6371193635002874,0.5353947764276714,0.48374207450823,0.44903067068986674,0.6618144934417078,0.6520629770661979,0.6388106971252121,0.5003204116370411,0.5765896890550394
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 5000}",0.5457231515213601,0.661878301639449,0.6371193929248893,0.5353947760735791,0.4837420796763037,0.4490306814126165,0.6618144479709401,0.6520629839110391,0.6388107621010066,0.5003203211349468,0.5765896898366131
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 7000}",0.5457231515213601,0.661878301639449,0.6371193929248893,0.5353947760735791,0.4837420796763037,0.4490306814126165,0.6618144479709401,0.6520629839110391,0.6388107621010066,0.5003203211349468,0.5765896898366131
"{'learning_rate': 0.07, 'max_depth': 5, 'n_estimators': 9000}",0.5457231515213601,0.661878301639449,0.6371193929248893,0.5353947760735791,0.4837420796763037,0.4490306814126165,0.6618144479709401,0.6520629839110391,0.6388107621010066,0.5003203211349468,0.5765896898366131
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 1000}",0.5369735229050392,0.6541868367349211,0.6400758733715625,0.6190589523665636,0.4866770748764996,0.508400127931673,0.6641413356396091,0.6827375258009828,0.6596182527020685,0.5005173504804474,0.5952386852809367
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 3000}",0.5369734368564707,0.6541868240133744,0.6400750250191006,0.6190585827309145,0.4866769971909008,0.5083997755098817,0.6641403115404558,0.6827369203550746,0.6596179554116454,0.500516987486096,0.5952382816113915
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 5000}",0.5369734368564707,0.6541868240133744,0.6400750250191006,0.6190585827309145,0.4866769971909008,0.5083997755098817,0.6641403115404558,0.6827369203550746,0.6596179554116454,0.500516987486096,0.5952382816113915
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 7000}",0.5369734368564707,0.6541868240133744,0.6400750250191006,0.6190585827309145,0.4866769971909008,0.5083997755098817,0.6641403115404558,0.6827369203550746,0.6596179554116454,0.500516987486096,0.5952382816113915
"{'learning_rate': 0.07, 'max_depth': 7, 'n_estimators': 9000}",0.5369734368564707,0.6541868240133744,0.6400750250191006,0.6190585827309145,0.4866769971909008,0.5083997755098817,0.6641403115404558,0.6827369203550746,0.6596179554116454,0.500516987486096,0.5952382816113915
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 1000}",0.5407195280482561,0.6687539795907778,0.669135480190126,0.6278635510786847,0.5606778162775234,0.6076904692568785,0.6770654755103217,0.6630548186285048,0.6789351359812175,0.5147266891543709,0.6208622943716662
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 3000}",0.5407195273221863,0.6687539806521238,0.6691354823184587,0.6278635514734012,0.5606778146382859,0.607690468947142,0.6770654743640643,0.6630548175178471,0.6789351362495495,0.5147266885803594,0.6208622942063419
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 5000}",0.5407195273221863,0.6687539806521238,0.6691354823184587,0.6278635514734012,0.5606778146382859,0.607690468947142,0.6770654743640643,0.6630548175178471,0.6789351362495495,0.5147266885803594,0.6208622942063419
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 7000}",0.5407195273221863,0.6687539806521238,0.6691354823184587,0.6278635514734012,0.5606778146382859,0.607690468947142,0.6770654743640643,0.6630548175178471,0.6789351362495495,0.5147266885803594,0.6208622942063419
"{'learning_rate': 0.07, 'max_depth': 9, 'n_estimators': 9000}",0.5407195273221863,0.6687539806521238,0.6691354823184587,0.6278635514734012,0.5606778146382859,0.607690468947142,0.6770654743640643,0.6630548175178471,0.6789351362495495,0.5147266885803594,0.6208622942063419
"{'learning_rate': 0.09, 'max_depth': 1, 'n_estimators': 1000}",0.6060241742291417,0.6883232304435978,0.666382290740654,0.5898581490834864,0.6209842710442715,0.5421780206318598,0.6744362374474975,0.7250180466951037,0.6758065614287936,0.6358245259149792,0.6424835507659385
"{'learning_rate': 0.09, 'max_depth': 1, 'n_estimators': 3000}",0.5917812636555402,0.6615145224271406,0.6510378061128939,0.5978549746741585,0.6143628320636717,0.5467219558568891,0.6454004751167474,0.7020856712876573,0.686457963064486,0.6059991915260581,0.6303216655785242
