,var_name,importance
80,sum_specific_heat_(J/g_K)_,0.010120461279805528
73,sum_heat_of_vaporization_(kJ/mol)_,0.009714214768560292
63,sum_Orbital_Radius(pm),0.009357494482110906
46,sum_Atomic_Radus,0.00904525551833275
74,sum_ionic_radius,0.00891282891659577
60,sum_Number_of_unfilled_f_valence_electrons,0.008873821670381185
85,sum_valence_s,0.008637795103719707
72,sum_heat_of_fusion_(kJ/mol)_,0.008494363193494964
84,sum_valence_p,0.008063634735409797
68,sum_families,0.007998506017147713
50,sum_Covalent_Radius,0.007976147191231641
55,sum_Mendele_Number,0.0079669439499807
78,sum_outer_shell_electrons,0.007897720785144741
49,sum_Cohesive_energy,0.007763938072250162
77,sum_number_of_valence_electrons,0.007580567009891184
69,sum_gilmor_number_of_valence_electron,0.007451462098627218
