,var_name,importance
62,sum_Number_of_unfilled_s_valence_electrons,0.01361747932443506
45,sum_Atomic_Number,0.012545701818014215
58,sum_Nagle_electonegativity,0.012369773736350103
78,sum_outer_shell_electrons,0.012040809581872437
69,sum_gilmor_number_of_valence_electron,0.011977277886507381
63,sum_Orbital_Radius(pm),0.011380083745635755
57,sum_Molar_Heat_Capacity(J/mol_K),0.011109890811381962
77,sum_number_of_valence_electrons,0.011013697553117794
126,range_valence_f,0.010735685261030279
65,sum_Period,0.010664261566424573
60,sum_Number_of_unfilled_f_valence_electrons,0.010121235634259014
125,range_valence_d,0.010042225848323797
111,range_families,0.008601274582931476
40,avg_valence_f,0.008016776587147946
121,range_outer_shell_electrons,0.007248281737257692
108,range_Period,0.0072309433988587595
104,range_Number_of_unfilled_p_valence_electrons,0.005816518020438213
