formula,avg_1st_ionization_potential_(kJ/mol),avg_Allred-Rockow_electronegativity,avg_Atomic_Number,avg_Atomic_Radus,avg_Atomic_Weight,avg_Boiling_Point_(K),avg_Cohesive_energy,avg_Covalent_Radius,avg_Critical_Temperature,avg_Density_(g/mL),avg_Gordy_electonegativity,avg_Melting_point_(K),avg_Mendele_Number,avg_Molar_Denstiy_(mol/ml),avg_Molar_Heat_Capacity(J/mol_K),avg_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,avg_Number_of_unfilled_p_valence_electrons,avg_Number_of_unfilled_s_valence_electrons,avg_Orbital_Radius(pm),avg_Pauling_Electronegativity,avg_Period,avg_Zunger_radii_sum,avg_abs_valence,avg_families,avg_gilmor_number_of_valence_electron,avg_group,avg_heat_atomization(kJ/mol),avg_heat_of_fusion_(kJ/mol)_,avg_heat_of_vaporization_(kJ/mol)_,avg_ionic_radius,avg_l_quantum_number,avg_metallic_valence,avg_number_of_valence_electrons,avg_outer_shell_electrons,avg_polarizability(A^3),avg_specific_heat_(J/g_K)_,avg_thermal_conductivity_(W/(m_K))_,avg_valence_d,avg_valence_f,avg_valence_p,avg_valence_s,sum_1st_ionization_potential_(kJ/mol),sum_Allred-Rockow_electronegativity,sum_Atomic_Number,sum_Atomic_Radus,sum_Atomic_Weight,sum_Boiling_Point_(K),sum_Cohesive_energy,sum_Covalent_Radius,sum_Critical_Temperature,sum_Density_(g/mL),sum_Gordy_electonegativity,sum_Melting_point_(K),sum_Mendele_Number,sum_Molar_Denstiy_(mol/ml),sum_Molar_Heat_Capacity(J/mol_K),sum_Nagle_electonegativity,sum_Number_of_unfilled_d_valence_electrons,sum_Number_of_unfilled_f_valence_electrons,sum_Number_of_unfilled_p_valence_electrons,sum_Number_of_unfilled_s_valence_electrons,sum_Orbital_Radius(pm),sum_Pauling_Electronegativity,sum_Period,sum_Zunger_radii_sum,sum_abs_valence,sum_families,sum_gilmor_number_of_valence_electron,sum_group,sum_heat_atomization(kJ/mol),sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_ionic_radius,sum_l_quantum_number,sum_metallic_valence,sum_number_of_valence_electrons,sum_outer_shell_electrons,sum_polarizability(A^3),sum_specific_heat_(J/g_K)_,sum_thermal_conductivity_(W/(m_K))_,sum_valence_d,sum_valence_f,sum_valence_p,sum_valence_s,range_1st_ionization_potential_(kJ/mol),range_Allred-Rockow_electronegativity,range_Atomic_Number,range_Atomic_Radus,range_Atomic_Weight,range_Boiling_Point_(K),range_Cohesive_energy,range_Covalent_Radius,range_Critical_Temperature,range_Density_(g/mL),range_Gordy_electonegativity,range_Melting_point_(K),range_Mendele_Number,range_Molar_Denstiy_(mol/ml),range_Molar_Heat_Capacity(J/mol_K),range_Nagle_electonegativity,range_Number_of_unfilled_d_valence_electrons,range_Number_of_unfilled_f_valence_electrons,range_Number_of_unfilled_p_valence_electrons,range_Number_of_unfilled_s_valence_electrons,range_Orbital_Radius(pm),range_Pauling_Electronegativity,range_Period,range_Zunger_radii_sum,range_abs_valence,range_families,range_gilmor_number_of_valence_electron,range_group,range_heat_atomization(kJ/mol),range_heat_of_fusion_(kJ/mol)_,range_heat_of_vaporization_(kJ/mol)_,range_ionic_radius,range_l_quantum_number,range_metallic_valence,range_number_of_valence_electrons,range_outer_shell_electrons,range_polarizability(A^3),range_specific_heat_(J/g_K)_,range_thermal_conductivity_(W/(m_K))_,range_valence_d,range_valence_f,range_valence_p,range_valence_s,target
Ba3Tb2(PS4)4,907.8,2.2104,24.56,1.2036,54.6736272,1057.758,2.9248000000000003,1.1872,2070.0,2.6944,5.49304,548.5980000000001,73.0,0.0557439999999999,24.038524896,2.1528,10.0,13.28,2.96,0.0,105.464,2.2043999999999997,3.5999999999999996,1.6216000000000002,4.0,6.08,5.12,13.12,281.68,3.0004,51.7248,1.198,1.04,2.24,5.12,5.04,9.236,0.616,3.3072,0.0,0.72,3.04,2.0,22695.0,55.26,614.0,30.089999999999996,1366.84068,26443.95,73.12,29.68,51750.0,67.36,137.326,13714.95,1825.0,1.3936,600.9631224,53.82000000000001,250.0,332.0,74.0,0.0,2636.6,55.11,90.0,40.540000000000006,100.0,152.0,128.0,328.0,7042.0,75.01,1293.12,29.95,26.0,56.0,128.0,126.0,230.90000000000003,15.4,82.67999999999998,0.0,18.0,76.0,50.0,509.0,1.71,50.0,1.65,127.95533999999998,2950.0,2.15,0.96,7476.0,6.41,1.38,1320.9,79.0,0.03,5.8365611999999985,1.5100000000000002,0.0,9.0,4.0,0.0,125.0,1.69,3.0,2.79,7.0,5.0,4.0,14.0,209.0,10.14,321.09999999999997,1.15,3.0,1.0,4.0,4.0,36.8,0.5900000000000001,18.16,0.0,9.0,4.0,0.0,2.3711
Ba3ThSe7,789.3636363636363,1.8872727272727272,45.09090909090909,1.509090909090909,108.79528181818182,1591.7863636363636,2.647272727272727,1.4281818181818182,3332.6363636363635,5.066363636363636,5.146218181818181,768.0590909090909,60.54545454545454,0.0509454545454545,26.251324727272728,1.8309090909090908,9.818181818181817,14.0,3.454545454545454,0.0,130.85454545454544,1.9836363636363632,4.818181818181818,2.2009090909090907,3.2727272727272725,5.2727272727272725,4.545454545454546,11.0,245.90909090909088,7.834545454545455,109.4818181818182,1.4818181818181817,0.8181818181818181,2.1818181818181817,4.545454545454546,4.545454545454546,16.163636363636364,0.2690909090909091,10.258181818181816,0.1818181818181818,0.0,2.5454545454545454,2.0,8683.0,20.76,496.0,16.6,1196.7480999999998,17509.65,29.119999999999997,15.71,36659.0,55.73,56.6084,8448.65,666.0,0.5604,288.764572,20.14,108.0,154.0,38.0,0.0,1439.4,21.819999999999997,53.0,24.21,36.0,58.0,50.0,121.0,2705.0,86.18,1204.3,16.299999999999997,9.0,24.0,50.0,50.0,177.8,2.9600000000000004,112.84,2.0,0.0,28.0,22.0,438.0,1.5500000000000005,56.0,1.4999999999999998,153.0781,4105.0,4.300000000000001,0.8200000000000001,12793.0,8.2,2.8815999999999997,1533.0,80.0,0.03,2.740000000000002,1.33,2.0,0.0,4.0,0.0,114.2,1.6599999999999997,3.0,3.69,2.0,5.0,4.0,14.0,396.0,9.41,476.7,1.0,2.0,2.0,4.0,4.0,35.900000000000006,0.2,53.48,2.0,0.0,4.0,0.0,0.923
Ba3V2(SeO4)4,1103.96,2.9272,19.12,0.9124,43.4284,732.83,2.7232000000000003,0.9904,1246.8512,1.6752,7.0708,406.294,74.68,0.0228,18.822,2.9056,9.760000000000002,14.0,2.8,0.0,79.416,2.8468,2.96,1.1096,3.68,6.16,5.279999999999999,13.44,258.4,3.8132,61.494400000000006,0.934,0.96,0.96,5.4399999999999995,5.199999999999999,6.8696,0.7032,4.766399999999999,0.24,0.0,3.2,2.0,27599.0,73.18,478.0,22.81,1085.71,18320.75,68.08,24.76,31171.28,41.879999999999995,176.76999999999998,10157.35,1867.0,0.57,470.5499999999999,72.64,244.0,350.0,70.0,0.0,1985.4,71.17,74.0,27.74,92.0,154.0,132.0,336.0,6460.0,95.33,1537.36,23.35,24.0,24.0,136.0,130.0,171.74,17.580000000000002,119.16,6.0,0.0,80.0,50.0,811.0,2.73,48.0,2.05,121.33,3563.0,3.4099999999999997,1.25,5775.42,6.11,5.169999999999999,2108.4,80.0,0.12,13.29,2.64,3.0,0.0,4.0,0.0,161.0,2.55,4.0,2.9299999999999997,2.0,5.0,4.0,14.0,334.0,20.68,449.59,1.5499999999999998,2.0,5.0,4.0,4.0,38.91,0.72,30.67,3.0,0.0,4.0,0.0,2.6965000000000003
Ba4Ga4SnSe12,777.5714285714284,1.978095238095238,38.38095238095238,1.3985714285714284,90.21095238095238,1542.7690476190476,2.452380952380953,1.347142857142857,3354.904761904762,4.8757142857142854,5.155714285714285,551.9690476190476,70.47619047619047,0.058095238095238,25.972857142857144,1.8847619047619049,9.523809523809522,14.0,3.4285714285714284,0.0,121.48571428571428,2.0647619047619044,4.428571428571429,1.798095238095238,2.952380952380952,5.571428571428571,4.571428571428571,12.666666666666666,232.85714285714283,6.698571428571428,111.95238095238096,1.383333333333333,0.8095238095238095,2.36952380952381,4.571428571428571,4.476190476190476,11.642857142857142,0.3023809523809523,14.706666666666663,0.4761904761904761,0.0,2.571428571428571,2.0,16329.0,41.540000000000006,806.0,29.369999999999997,1894.43,32398.15,51.5,28.29,70453.0,102.39,108.27,11591.35,1480.0,1.22,545.4300000000001,39.58,200.0,294.0,72.0,0.0,2551.2,43.36,93.0,37.76,62.0,117.0,96.0,266.0,4890.0,140.67000000000002,2351.0,29.049999999999997,17.0,49.76,96.0,94.0,244.5,6.35,308.84000000000003,10.0,0.0,54.0,42.0,438.0,1.5500000000000005,25.0,1.4999999999999998,67.61000000000001,1718.0,1.2400000000000002,0.8200000000000001,5863.0,3.81,1.59,695.2,80.0,0.05,2.740000000000002,1.33,10.0,0.0,4.0,0.0,114.2,1.6599999999999997,2.0,2.11,3.0,5.0,4.0,14.0,122.0,2.16,258.1,1.0,1.0,2.0,4.0,4.0,35.900000000000006,0.1699999999999999,66.08,10.0,0.0,4.0,0.0,1.3292000000000002
Ba4LiGa5Se12,759.9545454545455,1.9268181818181815,35.90909090909091,1.4068181818181815,84.1990909090909,1552.1045454545456,2.4,1.34,3431.227272727273,4.614545454545454,5.048636363636364,538.3090909090909,67.04545454545453,0.06,25.87590909090909,1.8354545454545457,10.0,14.0,3.590909090909091,0.0454545454545454,123.23636363636362,2.0086363636363633,4.2727272727272725,1.7813636363636365,2.818181818181818,5.363636363636363,4.363636363636363,12.09090909090909,228.86363636363637,6.465,111.81,1.3795454545454544,0.7727272727272727,2.2818181818181817,4.363636363636363,4.363636363636363,12.236363636363636,0.4586363636363636,16.706363636363637,0.0,0.0,2.4090909090909087,1.9545454545454544,16719.0,42.39,790.0,30.95,1852.38,34146.3,52.8,29.479999999999997,75487.0,101.52,111.07,11842.8,1475.0,1.32,569.27,40.379999999999995,220.0,308.0,79.0,1.0,2711.2,44.19,94.0,39.19,62.0,118.0,96.0,266.0,5035.0,142.23000000000002,2459.82,30.34999999999999,17.0,50.2,96.0,96.0,269.20000000000005,10.09,367.54,0.0,0.0,53.0,43.0,438.0,1.5500000000000005,53.0,1.4999999999999998,130.39,1718.0,1.1800000000000002,0.8200000000000001,5863.0,5.36,2.5399999999999996,695.2,88.0,0.05,3.020000000000003,1.37,0.0,0.0,4.0,1.0,114.2,1.6599999999999997,4.0,2.11,3.0,6.0,5.0,15.0,125.0,4.75,221.0,1.0,1.0,2.44,5.0,5.0,35.900000000000006,3.4,84.18,0.0,0.0,4.0,1.0,1.7354
Ba5(Ga2Se5)2,749.5263157894736,1.8810526315789473,39.15789473684211,1.4942105263157894,92.37526315789474,1571.15,2.386315789473684,1.3968421052631577,3389.473684210526,4.684210526315789,5.08578947368421,584.4236842105263,64.78947368421052,0.0563157894736842,26.102631578947367,1.8021052631578949,10.0,14.0,3.6842105263157894,0.0,128.92631578947368,1.9573684210526312,4.526315789473684,1.931578947368421,2.8421052631578947,5.2631578947368425,4.315789473684211,11.684210526315788,227.05263157894737,6.737368421052631,111.6736842105263,1.444736842105263,0.7368421052631579,2.3031578947368416,4.315789473684211,4.315789473684211,14.152631578947368,0.2989473684210526,13.66315789473684,0.0,0.0,2.3157894736842106,2.0,14241.0,35.74,744.0,28.39,1755.13,29851.85,45.34,26.54,64400.0,89.0,96.63,11104.05,1231.0,1.0699999999999998,495.95,34.24,190.0,266.0,70.0,0.0,2449.6,37.19,86.0,36.7,54.0,100.0,82.0,222.0,4314.0,128.01,2121.8,27.45,14.0,43.76,82.0,82.0,268.9,5.68,259.6,0.0,0.0,44.0,38.0,438.0,1.5500000000000005,25.0,1.4999999999999998,67.61000000000001,1718.0,0.91,0.8200000000000001,5863.0,2.4000000000000004,1.59,695.2,80.0,0.05,2.740000000000002,1.33,0.0,0.0,4.0,0.0,114.2,1.6599999999999997,2.0,2.11,3.0,5.0,4.0,14.0,106.0,2.16,221.0,1.0,1.0,1.44,4.0,4.0,35.900000000000006,0.1699999999999999,40.08,0.0,0.0,4.0,0.0,2.0136000000000003
Ba5(GaSe4)2,746.7333333333333,1.824,40.93333333333333,1.5739999999999998,97.18466666666666,1505.55,2.3200000000000003,1.4466666666666663,3043.0666666666666,4.508,5.118,634.5233333333333,60.333333333333336,0.0526666666666666,26.254,1.7666666666666666,10.0,14.0,3.7333333333333334,0.0,134.34666666666666,1.898,4.666666666666666,2.048,2.933333333333333,5.066666666666666,4.266666666666667,10.933333333333334,219.2,6.8966666666666665,101.93333333333332,1.5033333333333332,0.6666666666666666,2.192,4.266666666666667,4.266666666666667,16.34,0.2866666666666666,11.824,0.0,0.0,2.2666666666666666,2.0,11201.0,27.36,614.0,23.61,1457.77,22583.25,34.8,21.7,45646.0,67.62,76.77,9517.85,905.0,0.79,393.81,26.5,150.0,210.0,56.0,0.0,2015.2,28.47,70.0,30.72,44.0,76.0,64.0,164.0,3288.0,103.45,1529.0,22.549999999999997,10.0,32.879999999999995,64.0,64.0,245.1,4.3,177.36,0.0,0.0,34.0,30.0,438.0,1.5500000000000005,25.0,1.4999999999999998,67.61000000000001,1718.0,0.91,0.8200000000000001,5863.0,2.4000000000000004,1.59,695.2,80.0,0.05,2.740000000000002,1.33,0.0,0.0,4.0,0.0,114.2,1.6599999999999997,2.0,2.11,3.0,5.0,4.0,14.0,106.0,2.16,221.0,1.0,1.0,1.44,4.0,4.0,35.900000000000006,0.1699999999999999,40.08,0.0,0.0,4.0,0.0,1.8701
Ba5In4Te4S7,761.1500000000001,1.8905,39.8,1.4985000000000002,94.041,1452.755,2.4145,1.41,3089.2000000000003,4.3095,5.099,615.1,66.05,0.0505,25.358,1.8365,6.0,14.0,3.5999999999999996,0.0,129.71,1.9015,4.55,1.979,2.9,5.15,4.4,11.9,230.65,6.689500000000001,95.74000000000002,1.4775,0.75,2.2880000000000003,4.4,3.3999999999999995,13.98,0.3844999999999999,21.4845,4.0,0.0,2.4,2.0,15223.0,37.81,796.0,29.97,1880.82,29055.1,48.28999999999999,28.200000000000003,61784.0,86.18999999999998,101.98,12302.0,1321.0,1.01,507.16,36.73,120.0,280.0,72.0,0.0,2594.2,38.03,91.0,39.58,58.0,103.0,88.0,238.0,4613.0,133.79,1914.8,29.549999999999997,15.0,45.76,88.0,68.0,279.6,7.69,429.68999999999994,80.0,0.0,48.0,40.0,497.0,1.71,40.0,1.65,105.26000000000002,1635.3000000000002,0.9500000000000002,0.96,5416.0,5.24,1.6199999999999992,612.2,81.0,0.03,5.240000000000002,1.5100000000000002,10.0,0.0,4.0,0.0,125.0,1.69,3.0,2.3,3.0,5.0,4.0,14.0,99.0,15.769999999999998,221.7,1.15,1.0,1.44,4.0,4.0,36.8,0.51,81.33,10.0,0.0,4.0,0.0,1.1328999999999998
Ba8Al10B12O41,1032.2535211267605,2.757042253521127,13.605633802816904,0.875492957746479,30.34028169014085,1376.0964788732394,3.1864788732394365,0.94943661971831,2216.982816901409,1.1701408450704225,6.6102816901408445,673.0598591549297,73.70422535211267,0.0546478873239436,16.940281690140846,2.76056338028169,10.0,14.0,3.380281690140845,0.0,80.79154929577464,2.6583098591549295,2.591549295774648,1.0263380281690142,2.845070422535211,5.985915492957747,4.619718309859155,13.492957746478872,306.830985915493,11.004507042253524,142.05929577464786,0.908450704225352,0.8873239436619719,1.1549295774647887,4.619718309859155,4.619718309859155,6.60549295774648,0.8529577464788732,40.03422535211268,0.0,0.0,2.619718309859155,2.0,73290.0,195.75,966.0,62.16,2154.16,97702.85,226.24,67.41,157405.78,83.08,469.3299999999999,47787.25,5233.0,3.88,1202.76,196.0,710.0,994.0,240.0,0.0,5736.2,188.74,184.0,72.87,202.0,425.0,328.0,958.0,21785.0,781.32,10086.21,64.5,63.0,82.0,328.0,328.0,468.99,60.56,2842.43,0.0,0.0,186.0,142.0,811.0,2.73,51.0,2.05,126.52,4184.85,3.91,1.25,8395.42,3.5,4.85,2297.4,78.0,0.22,16.980000000000004,2.64,0.0,0.0,4.0,0.0,161.0,2.55,4.0,2.9299999999999997,3.0,5.0,4.0,14.0,393.0,49.98,486.29,1.5499999999999998,1.0,3.0,4.0,4.0,38.91,0.8200000000000001,236.97,0.0,0.0,4.0,0.0,4.4373
Ba8Sn4S15,809.6296296296296,1.9692592592592593,32.888888888888886,1.4533333333333331,76.09370370370371,1342.427777777778,2.6114814814814817,1.3622222222222222,2559.4814814814813,3.27,5.254444444444444,585.0018518518518,63.40740740740741,0.0511111111111111,24.94185185185185,1.9255555555555557,8.518518518518519,14.0,3.4814814814814814,0.0,124.4074074074074,1.9874074074074075,4.185185185185185,1.897037037037037,3.111111111111111,5.222222222222222,4.518518518518519,11.555555555555555,253.07407407407408,4.293333333333333,91.34074074074074,1.4074074074074074,0.7037037037037037,2.2962962962962963,4.518518518518519,4.222222222222222,14.514814814814814,0.4877777777777777,15.468518518518517,1.4814814814814814,0.0,2.5185185185185186,2.0,21860.0,53.169999999999995,888.0,39.239999999999995,2054.53,36245.55,70.50999999999999,36.78,69106.0,88.28999999999999,141.87,15795.05,1712.0,1.38,673.4300000000001,51.99,230.0,378.0,94.0,0.0,3359.0,53.66,113.0,51.22,84.0,141.0,122.0,312.0,6833.0,115.92,2466.2,38.0,19.0,62.0,122.0,114.0,391.9,13.169999999999998,417.65,40.0,0.0,68.0,54.0,497.0,1.71,40.0,1.65,105.26000000000002,1825.3,1.2400000000000002,0.96,4495.0,5.24,1.38,612.2,79.0,0.03,5.240000000000002,1.5100000000000002,10.0,0.0,4.0,0.0,125.0,1.69,3.0,2.3,2.0,5.0,4.0,14.0,122.0,6.03,286.0,1.15,1.0,2.0,4.0,4.0,36.8,0.51,66.33,10.0,0.0,4.0,0.0,2.0554
BaAgSbS3,844.6666666666666,2.083333333333333,33.666666666666664,1.3583333333333332,77.195,1462.4999999999998,2.6916666666666664,1.325,3293.6666666666665,4.483333333333333,5.145,715.8833333333333,70.5,0.06,24.54,1.9633333333333336,6.666666666666666,14.0,3.5,0.1666666666666666,116.15,2.1016666666666666,4.166666666666666,1.8083333333333331,2.833333333333333,5.5,4.5,12.666666666666666,260.5,7.346666666666667,83.18666666666668,1.3666666666666667,0.6666666666666666,2.74,6.0,3.833333333333333,10.483333333333333,0.4633333333333333,78.75166666666667,3.333333333333333,0.0,2.5,1.8333333333333333,5068.0,12.5,202.0,8.15,463.1700000000001,8775.0,16.15,7.949999999999999,19762.0,26.9,30.869999999999997,4295.3,423.0,0.36,147.24,11.78,40.0,84.0,21.0,1.0,696.9000000000001,12.61,25.0,10.85,17.0,33.0,27.0,76.0,1563.0,44.08,499.12,8.2,4.0,16.44,36.0,23.0,62.900000000000006,2.78,472.51,20.0,0.0,15.0,11.0,497.0,1.71,40.0,1.65,105.26000000000002,1767.3000000000002,1.0500000000000005,0.96,6166.0,8.43,1.9999999999999996,849.2,79.0,0.07,5.240000000000002,1.5100000000000002,10.0,0.0,4.0,1.0,125.0,1.69,3.0,2.3,4.0,5.0,4.0,14.0,104.0,18.15,240.78,1.15,1.0,3.4400000000000004,9.0,5.0,36.8,0.51,428.73,10.0,0.0,4.0,1.0,1.4228999999999998
BaAl4Se7,783.5,2.0275000000000003,28.833333333333336,1.205,66.4975,1631.7333333333331,2.723333333333333,1.235,4147.416666666667,3.985833333333334,4.905833333333334,680.15,77.0,0.0708333333333333,25.168333333333337,1.9458333333333333,10.0,14.0,3.333333333333333,0.0,114.45,2.0983333333333336,3.8333333333333335,1.5958333333333332,2.8333333333333335,5.916666666666667,4.666666666666667,13.833333333333334,256.08333333333337,8.145,131.62499999999997,1.2666666666666666,0.9166666666666669,2.3333333333333335,4.666666666666667,4.666666666666667,8.291666666666668,0.5033333333333333,80.83666666666666,0.0,0.0,2.666666666666667,2.0,9402.0,24.33,346.0,14.46,797.9699999999999,19580.8,32.68,14.82,49769.0,47.83,58.870000000000005,8161.799999999999,924.0,0.8500000000000001,302.02,23.35,120.0,168.0,40.0,0.0,1373.4,25.18,46.0,19.15,34.0,71.0,56.0,166.0,3073.0,97.74,1579.5,15.2,11.0,28.0,56.0,56.0,99.5,6.040000000000001,970.04,0.0,0.0,32.0,24.0,438.0,1.5500000000000005,43.0,1.4999999999999998,110.35,1782.0,1.4900000000000002,0.8200000000000001,6793.0,2.09,2.24,508.0,80.0,0.07,3.73,1.33,0.0,0.0,4.0,0.0,114.2,1.6599999999999997,3.0,2.11,3.0,5.0,4.0,14.0,146.0,4.099999999999999,255.7,1.0,1.0,1.0,4.0,4.0,35.900000000000006,0.7,236.48,0.0,0.0,4.0,0.0,2.3933
BaBClF4,1325.5714285714284,3.2228571428571433,16.285714285714285,0.8385714285714285,37.08428571428571,966.7,1.7814285714285711,0.9471428571428572,1078.32,0.8342857142857143,8.038571428571426,533.6928571428571,78.14285714285714,0.0357142857142857,16.911428571428573,3.2485714285714287,9.999999999999998,14.0,2.2857142857142856,0.0,73.5,3.144285714285714,2.7142857142857144,0.9785714285714284,4.0,6.857142857142857,5.714285714285714,14.285714285714285,169.99999999999997,8.888571428571428,93.56857142857142,0.8571428571428571,0.8571428571428571,0.7142857142857142,5.714285714285714,5.714285714285714,6.774285714285715,0.7114285714285714,6.504285714285714,0.0,0.0,3.7142857142857135,2.0,9279.0,22.56,114.0,5.869999999999999,259.59000000000003,6766.9,12.47,6.63,7548.24,5.84,56.27,3735.85,547.0,0.25,118.38,22.74,70.0,98.0,16.0,0.0,514.5,22.01,19.0,6.85,28.0,48.0,40.0,100.0,1190.0,62.22,654.9800000000001,6.0,6.0,5.0,40.0,40.0,47.42000000000001,4.9799999999999995,45.529999999999994,0.0,0.0,26.0,14.0,1178.0,3.3100000000000005,51.0,2.11,126.52,4189.95,4.97,1.27,3139.68,3.5,5.62,2298.8,85.0,0.22,16.980000000000004,3.2500000000000004,0.0,0.0,5.0,0.0,166.4,3.09,4.0,2.99,4.0,6.0,5.0,15.0,494.0,49.940000000000005,486.43,1.65,1.0,3.0,5.0,5.0,39.07,0.8200000000000001,26.99,0.0,0.0,5.0,0.0,5.9817
BaBSbS4,876.8571428571429,2.181428571428571,25.142857142857142,1.1785714285714284,56.88285714285714,1611.8142857142857,3.1228571428571428,1.1800000000000002,2411.428571428571,2.9728571428571424,5.352857142857142,828.3214285714284,74.0,0.0771428571428571,22.24142857142857,2.12,8.57142857142857,14.0,3.1428571428571423,0.0,103.84285714285711,2.1857142857142855,3.571428571428571,1.481428571428571,3.142857142857143,6.0,4.857142857142857,13.428571428571429,304.4285714285714,12.1,106.86285714285712,1.207142857142857,0.8571428571428571,2.2857142857142856,4.857142857142857,4.428571428571428,8.700000000000001,0.61,10.11142857142857,1.4285714285714284,0.0,2.8571428571428568,2.0,6138.0,15.27,176.0,8.25,398.18000000000006,11282.7,21.86,8.26,16880.0,20.81,37.47,5798.25,518.0,0.54,155.69,14.84,60.0,98.0,22.0,0.0,726.9000000000001,15.3,25.0,10.37,22.0,42.0,34.0,94.0,2131.0,84.7,748.0400000000001,8.45,6.0,16.0,34.0,31.0,60.900000000000006,4.27,70.78,10.0,0.0,20.0,14.0,497.0,1.71,51.0,1.6599999999999997,126.52,3557.15,3.91,1.16,3756.0,4.620000000000001,1.38,1966.2,79.0,0.19,16.980000000000004,1.5100000000000002,10.0,0.0,4.0,0.0,128.4,1.69,4.0,2.5999999999999996,3.0,5.0,4.0,14.0,393.0,48.48,479.9,1.2999999999999998,1.0,1.0,4.0,4.0,36.8,0.8200000000000001,26.73,10.0,0.0,4.0,0.0,2.3423000000000003
BaBiClO2,1017.0,2.596,34.400000000000006,1.142,82.75207400000002,833.0300000000002,2.144,1.178,1723.2240000000002,2.6500000000000004,6.57576,364.79,72.6,0.01534,19.909528880000003,2.574,8.0,11.2,2.8000000000000007,0.0,99.6,2.5900000000000003,3.8000000000000007,1.4694,3.6,5.800000000000001,5.2,13.2,201.2,4.5440000000000005,52.764,1.19,0.8,1.0,5.2,5.2,10.176000000000002,0.528,5.267999999999999,2.0,2.8000000000000003,3.2,2.0,5085.0,12.98,172.0,5.71,413.76037,4165.150000000001,10.72,5.89,8616.119999999999,13.25,32.8788,1823.95,363.0,0.0766999999999999,99.5476444,12.87,40.0,56.0,14.0,0.0,498.0,12.95,19.0,7.347,18.0,29.0,26.0,66.0,1006.0,22.72,263.82,5.95,4.0,5.0,26.0,26.0,50.88,2.64,26.34,10.0,14.0,16.0,10.0,811.0,2.73,75.0,2.05,192.98037,1823.0,1.2200000000000002,1.25,4465.42,9.75,3.899999999999999,943.4,85.0,0.0467,13.29,2.64,10.0,14.0,5.0,0.0,161.0,2.55,4.0,2.9299999999999997,3.0,6.0,5.0,15.0,128.0,11.08,138.59,1.5499999999999998,1.0,3.0,5.0,5.0,38.91,0.8,18.389999999999997,10.0,14.0,5.0,0.0,3.1773999999999996
BaCaB2O5,1029.4444444444443,2.6733333333333333,13.999999999999998,0.9566666666666666,31.003333333333337,1407.8944444444444,3.162222222222222,1.001111111111111,1498.9888888888886,1.081111111111111,6.503333333333332,787.5944444444444,66.11111111111111,0.0566666666666666,16.546666666666667,2.692222222222222,10.0,14.0,3.555555555555556,0.0,83.91111111111111,2.5744444444444445,2.666666666666667,1.15,2.888888888888889,5.666666666666667,4.444444444444445,12.22222222222222,305.44444444444446,13.087777777777776,143.52777777777777,0.961111111111111,0.7777777777777778,1.1111111111111112,4.444444444444445,4.444444444444445,8.05,0.8300000000000001,30.28333333333333,0.0,0.0,2.4444444444444446,2.0,9265.0,24.06,126.0,8.61,279.03000000000003,12671.05,28.46,9.01,13490.9,9.73,58.529999999999994,7088.35,595.0,0.51,148.92000000000002,24.23,90.0,126.0,32.0,0.0,755.2,23.17,24.0,10.35,26.0,51.0,40.0,110.0,2749.0,117.79,1291.75,8.65,7.0,10.0,40.0,40.0,72.45,7.470000000000001,272.54999999999995,0.0,0.0,22.0,18.0,811.0,2.73,51.0,2.05,126.52,4184.85,3.97,1.25,3129.42,3.5,5.359999999999999,2297.4,80.0,0.22,16.980000000000004,2.64,0.0,0.0,4.0,0.0,161.0,2.55,4.0,2.9299999999999997,3.0,5.0,4.0,14.0,395.0,49.98,486.29,1.5499999999999998,1.0,3.0,4.0,4.0,38.91,0.8200000000000001,199.97,0.0,0.0,4.0,0.0,4.4673
BaCdSnS4,868.5714285714286,2.0828571428571427,31.142857142857142,1.3014285714285712,70.96142857142857,1195.1214285714286,2.5142857142857142,1.2785714285714285,2470.7142857142853,3.962857142857142,5.197142857142857,520.1642857142856,73.0,0.0585714285714285,24.555714285714284,2.0128571428571425,7.142857142857142,14.0,3.4285714285714284,0.0,110.34285714285711,2.1228571428571428,4.0,1.7,2.8571428571428568,5.571428571428571,4.428571428571429,13.142857142857142,244.28571428571428,3.978571428571428,82.36714285714285,1.307142857142857,0.7142857142857142,2.6342857142857143,6.0,4.285714285714286,9.457142857142856,0.5,26.12571428571428,2.8571428571428568,0.0,2.571428571428571,2.0,6080.0,14.579999999999998,218.0,9.11,496.73,8365.85,17.6,8.95,17295.0,27.74,36.379999999999995,3641.15,511.0,0.41,171.89,14.09,50.0,98.0,24.0,0.0,772.4,14.86,28.0,11.9,20.0,39.0,31.0,92.0,1710.0,27.85,576.57,9.15,5.0,18.44,42.0,30.0,66.2,3.5,182.88,20.0,0.0,18.0,14.0,497.0,1.71,40.0,1.65,105.26000000000002,1825.3,1.98,0.96,4495.0,6.58,1.9299999999999995,612.2,79.0,0.05,5.240000000000002,1.5100000000000002,10.0,0.0,4.0,0.0,125.0,1.69,3.0,2.3,4.0,5.0,5.0,14.0,190.0,6.03,286.0,1.15,1.0,2.4400000000000004,10.0,4.0,36.8,0.51,96.53,10.0,0.0,4.0,0.0,2.1963999999999997
