,var_name,importance
84,sum_valence_p,0.005487564975133863
42,avg_valence_s,0.0052796822899938145
77,sum_number_of_valence_electrons,0.0052099779633607065
40,avg_valence_f,0.0051653214879026025
60,sum_Number_of_unfilled_f_valence_electrons,0.00499727911926442
19,avg_Number_of_unfilled_s_valence_electrons,0.004995044420952177
67,sum_abs_valence,0.004977399256990522
121,range_outer_shell_electrons,0.004905723140417495
17,avg_Number_of_unfilled_f_valence_electrons,0.004765567527164704
85,sum_valence_s,0.0038538224115057585
103,range_Number_of_unfilled_f_valence_electrons,0.0035416126052697115
69,sum_gilmor_number_of_valence_electron,0.003537865790312511
108,range_Period,0.0034488093055757008
62,sum_Number_of_unfilled_s_valence_electrons,0.003059324987697493
126,range_valence_f,0.0023870981872239016
83,sum_valence_f,0.0019693667755253607
